year	component	emission	sector	value	unit
2012	import_footprint	Biomass CO2	Computer, electronic and optical products	79.07102251745854	kt
2012	import_footprint	Biomass CO2	Electrical equipment	36.936421246654824	kt
2012	import_footprint	Biomass CO2	Machinery and equipment n.e.c.	72.88688306945255	kt
2012	import_footprint	Biomass CO2	Motor vehicles, trailers and semi-trailers	129.17697781359118	kt
2012	import_footprint	Biomass CO2	Other transport equipment	124.5716960554892	kt
2012	import_footprint	Biomass CO2	Furniture; other manufactured goods	208.73788387040472	kt
2012	import_footprint	Biomass CO2	Repair and installation services of machinery and equipment	9.172623712516204	kt
2012	import_footprint	Biomass CO2	Electricity, gas, steam and air-conditioning	34.59160094722254	kt
2012	import_footprint	Biomass CO2	Natural water; water treatment and supply services	4.253776889724505	kt
2012	import_footprint	Biomass CO2	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	12.232625670334318	kt
2012	import_footprint	Biomass CO2	Constructions and construction works	631.6382958265897	kt
2012	import_footprint	Biomass CO2	Wholesale and retail trade and repair services of motor vehicles and motorcycles	96.69427106469101	kt
2012	import_footprint	Biomass CO2	Wholesale trade services, except of motor vehicles and motorcycles	223.14382285174705	kt
2012	import_footprint	Biomass CO2	Retail trade services, except of motor vehicles and motorcycles	97.2261085270708	kt
2012	import_footprint	Biomass CO2	Land transport services and transport services via pipelines	29.7570334250428	kt
2012	import_footprint	Biomass CO2	Water transport services	20.392777554954993	kt
2012	import_footprint	Biomass CO2	Air transport services	22.473578253018143	kt
2012	import_footprint	Biomass CO2	Warehousing and support services for transportation	46.42721799368094	kt
2012	import_footprint	Biomass CO2	Postal and courier services	10.573326258558996	kt
2012	import_footprint	Biomass CO2	Accommodation and food services	380.70336274960493	kt
2012	import_footprint	Biomass CO2	Publishing services	43.2547492867672	kt
2012	import_footprint	Biomass CO2	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	26.31361067310183	kt
2012	import_footprint	Biomass CO2	Telecommunications services	24.20602554163655	kt
2012	import_footprint	Biomass CO2	Computer programming, consultancy and related services; information services	46.86490794593524	kt
2012	import_footprint	Biomass CO2	Financial services, except insurance and pension funding	17.12212148670598	kt
2012	import_footprint	Biomass CO2	Insurance, reinsurance and pension funding services, except compulsory social security	10.035104527591285	kt
2012	import_footprint	Biomass CO2	Services auxiliary to financial services and insurance services	3.0421557436400604	kt
2012	import_footprint	Biomass CO2	Real estate services (excluding imputed rents)	56.78173612363707	kt
2012	import_footprint	Biomass CO2	Imputed rents of owner-occupied dwellings	116.29136356632883	kt
2012	import_footprint	Biomass CO2	Legal and accounting services; services of head offices; management consulting services	49.12161548260425	kt
2012	import_footprint	Biomass CO2	Architectural and engineering services; technical testing and analysis services	131.05308844296994	kt
2012	import_footprint	Biomass CO2	Scientific research and development services	18.31993618228073	kt
2012	import_footprint	Biomass CO2	Advertising and market research services	0.2656676052128698	kt
2012	import_footprint	Biomass CO2	Other professional, scientific and technical services; veterinary services	4.447115983595098	kt
2012	import_footprint	Biomass CO2	Rental and leasing services	10.143037054037572	kt
2012	import_footprint	Biomass CO2	Employment services	8.729578477484232	kt
2012	import_footprint	Biomass CO2	Travel agency, tour operator and other reservation services and related services	41.1319987298218	kt
2012	import_footprint	Biomass CO2	Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services	6.935739838650419	kt
2012	import_footprint	Biomass CO2	Public administration and defence services; compulsory social security services	159.7862359419836	kt
2012	import_footprint	Biomass CO2	Education services	69.55643347501271	kt
2012	import_footprint	Biomass CO2	Human health services	93.630041809901	kt
2012	import_footprint	Biomass CO2	Social work services	95.62746806735498	kt
2012	import_footprint	Biomass CO2	Creative, arts and entertainment services; library, archive, museum and other cultural services; gambling and betting services	44.009929198829	kt
2012	import_footprint	Biomass CO2	Sporting services and amusement and recreation services	19.17606438127333	kt
2012	import_footprint	Biomass CO2	Services furnished by membership organisations	26.276447461223153	kt
2012	import_footprint	Biomass CO2	Repair services of computers and personal and household goods	0.42156368715984976	kt
2012	import_footprint	Biomass CO2	Other personal services	10.807137830587678	kt
2012	import_footprint	Biomass CO2	Services of households as employers; undifferentiated goods and services produced by households for own use	0.0	kt
2012	import_footprint	Biomass CO2	Services provided by extraterritorial organisations and bodies	0.0	kt
2012	footprint_gross_exports	Biomass CO2	Products of agriculture, hunting and related services	1.0841439739543806	kt
2012	footprint_gross_exports	Biomass CO2	Products of forestry, logging and related services	0.5267266407676723	kt
2012	footprint_gross_exports	Biomass CO2	Fish and other fishing products; aquaculture products; support services to fishing	89.50251613223186	kt
2012	footprint_gross_exports	Biomass CO2	Mining and quarrying	316.29634263145977	kt
2012	footprint_gross_exports	Biomass CO2	Food products, beverages and tobacco products	141.78039424738526	kt
2012	footprint_gross_exports	Biomass CO2	Textiles, wearing apparel and leather products	2.885947161749685	kt
2012	footprint_gross_exports	Biomass CO2	Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials	27.05234798822836	kt
2012	footprint_gross_exports	Biomass CO2	Paper and paper products	808.1803741971243	kt
2012	footprint_gross_exports	Biomass CO2	Printing and recording services	3.6882405736853663	kt
2012	footprint_gross_exports	Biomass CO2	Coke and refined petroleum products	0.0	kt
2012	footprint_gross_exports	Biomass CO2	Chemicals and chemical products	0.0	kt
2012	footprint_gross_exports	Biomass CO2	Basic pharmaceutical products and pharmaceutical preparations	186.44369081026315	kt
2012	footprint_gross_exports	Biomass CO2	Rubber and plastics products	8.116226105855551	kt
2012	footprint_gross_exports	Biomass CO2	Other non-metallic mineral products	7.746996902681046	kt
2012	footprint_gross_exports	Biomass CO2	Basic metals	211.1939825560516	kt
2012	footprint_gross_exports	Biomass CO2	Fabricated metal products, except machinery and equipment	11.731297340831357	kt
2012	footprint_gross_exports	Biomass CO2	Computer, electronic and optical products	25.769588729814323	kt
2012	footprint_gross_exports	Biomass CO2	Electrical equipment	16.433294981827256	kt
2012	footprint_gross_exports	Biomass CO2	Machinery and equipment n.e.c.	54.86565426989514	kt
2012	footprint_gross_exports	Biomass CO2	Motor vehicles, trailers and semi-trailers	6.257684906432188	kt
2012	footprint_gross_exports	Biomass CO2	Other transport equipment	21.48276639336889	kt
2012	footprint_gross_exports	Biomass CO2	Furniture; other manufactured goods	15.7962947483617	kt
2012	footprint_gross_exports	Biomass CO2	Repair and installation services of machinery and equipment	8.373152165870852	kt
2012	footprint_gross_exports	Biomass CO2	Electricity, gas, steam and air-conditioning	68.49724649633244	kt
2012	footprint_gross_exports	Biomass CO2	Natural water; water treatment and supply services	0.0010621270229554769	kt
2012	footprint_gross_exports	Biomass CO2	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	20.304603607982674	kt
2012	footprint_gross_exports	Biomass CO2	Constructions and construction works	4.189335662775539	kt
2012	footprint_gross_exports	Biomass CO2	Wholesale and retail trade and repair services of motor vehicles and motorcycles	1.517290650241026	kt
2012	footprint_gross_exports	Biomass CO2	Wholesale trade services, except of motor vehicles and motorcycles	112.16201890560075	kt
2012	footprint_gross_exports	Biomass CO2	Retail trade services, except of motor vehicles and motorcycles	52.366334853537595	kt
2012	footprint_gross_exports	Biomass CO2	Land transport services and transport services via pipelines	60.82930525066029	kt
2012	footprint_gross_exports	Biomass CO2	Water transport services	157.04612272167478	kt
2012	footprint_gross_exports	Biomass CO2	Air transport services	16.546300024289486	kt
2012	footprint_gross_exports	Biomass CO2	Warehousing and support services for transportation	27.92638776404104	kt
2012	footprint_gross_exports	Biomass CO2	Postal and courier services	4.078259099719943	kt
2012	footprint_gross_exports	Biomass CO2	Accommodation and food services	78.62499969491657	kt
2012	footprint_gross_exports	Biomass CO2	Publishing services	4.0107153253786905	kt
2012	footprint_gross_exports	Biomass CO2	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	1.405526432068221	kt
2012	footprint_gross_exports	Biomass CO2	Telecommunications services	6.5770715632222	kt
2012	footprint_gross_exports	Biomass CO2	Computer programming, consultancy and related services; information services	19.40175382752288	kt
2012	footprint_gross_exports	Biomass CO2	Financial services, except insurance and pension funding	4.7683191721217195	kt
2012	footprint_gross_exports	Biomass CO2	Insurance, reinsurance and pension funding services, except compulsory social security	0.44142218668045385	kt
2012	footprint_gross_exports	Biomass CO2	Services auxiliary to financial services and insurance services	5.214020854110352	kt
2012	footprint_gross_exports	Biomass CO2	Real estate services (excluding imputed rents)	0.3080837033657998	kt
2012	footprint_gross_exports	Biomass CO2	Imputed rents of owner-occupied dwellings	0.0	kt
2012	footprint_gross_exports	Biomass CO2	Legal and accounting services; services of head offices; management consulting services	6.340380379481911	kt
2012	footprint_gross_exports	Biomass CO2	Architectural and engineering services; technical testing and analysis services	29.14872152785037	kt
2012	footprint_gross_exports	Biomass CO2	Scientific research and development services	1.0477732645663895	kt
2012	footprint_gross_exports	Biomass CO2	Advertising and market research services	23.713347395191786	kt
2012	footprint_gross_exports	Biomass CO2	Other professional, scientific and technical services; veterinary services	14.832466167618486	kt
2012	footprint_gross_exports	Biomass CO2	Rental and leasing services	6.594924698444494	kt
2012	footprint_gross_exports	Biomass CO2	Employment services	1.1882320856804727	kt
2012	footprint_gross_exports	Biomass CO2	Travel agency, tour operator and other reservation services and related services	0.005872149355660284	kt
2012	footprint_gross_exports	Biomass CO2	Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services	9.869180747755113	kt
2012	footprint_gross_exports	Biomass CO2	Public administration and defence services; compulsory social security services	0.9720559432320737	kt
2012	footprint_gross_exports	Biomass CO2	Education services	0.0	kt
