year	component	emission	sector	value	unit
2012	domestic_footprint	HFC	Public services	108201.38728163505	t
2012	domestic_footprint	HFC	Electricity, gas & water	73905.25750067782	t
2012	domestic_footprint	HFC	Agriculture, forestry & fishing	9855.872615890106	t
2012	domestic_footprint	HFC	Food, beverages & tobacco	61244.02560642599	t
2012	domestic_footprint	HFC	Other manufacturing & recycl.	1375.4870521669905	t
2012	domestic_footprint	HFC	Mining & quarrying	4420.878472460156	t
2012	domestic_footprint	HFC	Transport equipment	4469.774846446195	t
2012	domestic_footprint	HFC	Wood, paper & publishing	597.358141309273	t
2012	domestic_footprint	HFC	Textiles & wearing apparel	400.2895433432393	t
2012	domestic_footprint	N2O	Wholesale, retail , Hospitality	180.04638827545818	t
2012	domestic_footprint	N2O	Business Services	144.6479503514521	t
2012	domestic_footprint	N2O	Transport	137.3641357000265	t
2012	domestic_footprint	N2O	Metal & metal products	3.439793583938656	t
2012	domestic_footprint	N2O	Petroleum, chem & non-met	403.2963419232067	t
2012	domestic_footprint	N2O	Electrical & machinery	12.358750041709671	t
2012	domestic_footprint	N2O	Construction	259.0513803266498	t
2012	domestic_footprint	N2O	Recreation; other services	33.3557310435609	t
2012	domestic_footprint	N2O	Public services	336.07297080865783	t
2012	domestic_footprint	N2O	Electricity, gas & water	64.78862559028872	t
2012	domestic_footprint	N2O	Agriculture, forestry & fishing	1277.0102688974077	t
2012	domestic_footprint	N2O	Food, beverages & tobacco	2409.3307204907483	t
2012	domestic_footprint	N2O	Other manufacturing & recycl.	6.864388442997171	t
2012	domestic_footprint	N2O	Mining & quarrying	23.060493431203565	t
2012	domestic_footprint	N2O	Transport equipment	24.069130654627383	t
2012	domestic_footprint	N2O	Wood, paper & publishing	3.61101517729333	t
2012	domestic_footprint	N2O	Textiles & wearing apparel	7.797506433293356	t
2012	domestic_footprint	PFC	Wholesale, retail , Hospitality	824.6156718504498	t
2012	domestic_footprint	PFC	Business Services	1154.3205680188778	t
2012	domestic_footprint	PFC	Transport	2239.2526399157964	t
2012	domestic_footprint	PFC	Metal & metal products	1571.112667989181	t
2012	domestic_footprint	PFC	Petroleum, chem & non-met	410.2299914895524	t
2012	domestic_footprint	PFC	Electrical & machinery	887.627133105404	t
2012	domestic_footprint	PFC	Construction	2942.3258321523767	t
2012	domestic_footprint	PFC	Recreation; other services	273.3735983920673	t
2012	domestic_footprint	PFC	Public services	1080.6452483937746	t
2012	domestic_footprint	PFC	Electricity, gas & water	63.52656388899337	t
2012	domestic_footprint	PFC	Agriculture, forestry & fishing	62.02040826115759	t
2012	domestic_footprint	PFC	Food, beverages & tobacco	368.0388674503948	t
2012	domestic_footprint	PFC	Other manufacturing & recycl.	257.3124912647562	t
2012	domestic_footprint	PFC	Mining & quarrying	347.5555593349912	t
2012	domestic_footprint	PFC	Transport equipment	1303.448076473781	t
2012	domestic_footprint	PFC	Wood, paper & publishing	18.064109456908373	t
2012	domestic_footprint	PFC	Textiles & wearing apparel	81.93702470154899	t
2012	domestic_footprint	SF6_NF3	Wholesale, retail , Hospitality	1727.3697721142387	t
2012	domestic_footprint	SF6_NF3	Business Services	5120.652632596751	t
2012	domestic_footprint	SF6_NF3	Transport	518.4935098935644	t
2012	domestic_footprint	SF6_NF3	Metal & metal products	93.6176118618543	t
2012	domestic_footprint	SF6_NF3	Petroleum, chem & non-met	669.239244583825	t
2012	domestic_footprint	SF6_NF3	Electrical & machinery	490.064551658372	t
2012	domestic_footprint	SF6_NF3	Construction	1681.4680392635005	t
2012	domestic_footprint	SF6_NF3	Recreation; other services	785.543493683658	t
2012	domestic_footprint	SF6_NF3	Public services	4968.750657330245	t
2012	domestic_footprint	SF6_NF3	Electricity, gas & water	16182.595774202853	t
2012	domestic_footprint	SF6_NF3	Agriculture, forestry & fishing	216.57070197657862	t
2012	domestic_footprint	SF6_NF3	Food, beverages & tobacco	1060.2952670776192	t
2012	domestic_footprint	SF6_NF3	Other manufacturing & recycl.	112.46528017661812	t
2012	domestic_footprint	SF6_NF3	Mining & quarrying	280.8992956229167	t
2012	domestic_footprint	SF6_NF3	Transport equipment	559.4035317607148	t
2012	domestic_footprint	SF6_NF3	Wood, paper & publishing	63.799189120424856	t
2012	domestic_footprint	SF6_NF3	Textiles & wearing apparel	36.52394307815268	t
2012	footprint_gross_exports	Biomass CO2	Wholesale, retail , Hospitality	244.6706441042959	kt
2012	footprint_gross_exports	Biomass CO2	Business Services	138.94607058013491	kt
2012	footprint_gross_exports	Biomass CO2	Transport	262.34811576066556	kt
2012	footprint_gross_exports	Biomass CO2	Metal & metal products	222.92527989688296	kt
2012	footprint_gross_exports	Biomass CO2	Petroleum, chem & non-met	202.3069138187997	kt
2012	footprint_gross_exports	Biomass CO2	Electrical & machinery	97.06853798153672	kt
2012	footprint_gross_exports	Biomass CO2	Construction	4.189335662775539	kt
2012	footprint_gross_exports	Biomass CO2	Recreation; other services	2.994498340068731	kt
2012	footprint_gross_exports	Biomass CO2	Public services	2.291132361912511	kt
2012	footprint_gross_exports	Biomass CO2	Electricity, gas & water	88.80291223133807	kt
2012	footprint_gross_exports	Biomass CO2	Agriculture, forestry & fishing	91.1133867469539	kt
2012	footprint_gross_exports	Biomass CO2	Food, beverages & tobacco	141.78039424738526	kt
2012	footprint_gross_exports	Biomass CO2	Other manufacturing & recycl.	24.169446914232545	kt
2012	footprint_gross_exports	Biomass CO2	Mining & quarrying	316.29634263145977	kt
2012	footprint_gross_exports	Biomass CO2	Transport equipment	27.74045129980108	kt
2012	footprint_gross_exports	Biomass CO2	Wood, paper & publishing	838.920962759038	kt
2012	footprint_gross_exports	Biomass CO2	Textiles & wearing apparel	2.885947161749685	kt
2012	footprint_gross_exports	CH4	Wholesale, retail , Hospitality	13106.149704380028	t
2012	footprint_gross_exports	CH4	Business Services	7879.575979208832	t
2012	footprint_gross_exports	CH4	Transport	40880.51098279961	t
2012	footprint_gross_exports	CH4	Metal & metal products	35966.03666834286	t
2012	footprint_gross_exports	CH4	Petroleum, chem & non-met	41840.650501089585	t
2012	footprint_gross_exports	CH4	Electrical & machinery	10036.635678495864	t
2012	footprint_gross_exports	CH4	Construction	199.3324645112972	t
2012	footprint_gross_exports	CH4	Recreation; other services	183.3075485219119	t
2012	footprint_gross_exports	CH4	Public services	141.12527247648435	t
2012	footprint_gross_exports	CH4	Electricity, gas & water	10677.20448617515	t
2012	footprint_gross_exports	CH4	Agriculture, forestry & fishing	10201.687301151775	t
2012	footprint_gross_exports	CH4	Food, beverages & tobacco	33415.290320249886	t
2012	footprint_gross_exports	CH4	Other manufacturing & recycl.	1702.3643595757158	t
2012	footprint_gross_exports	CH4	Mining & quarrying	57713.48823231616	t
2012	footprint_gross_exports	CH4	Transport equipment	3051.764770493316	t
2012	footprint_gross_exports	CH4	Wood, paper & publishing	4548.529668835343	t
2012	footprint_gross_exports	CH4	Textiles & wearing apparel	363.421940444436	t
2012	footprint_gross_exports	CO2	Wholesale, retail , Hospitality	1214.3014027751592	kt
2012	footprint_gross_exports	CO2	Business Services	987.4633993309708	kt
2012	footprint_gross_exports	CO2	Transport	17073.486598162966	kt
2012	footprint_gross_exports	CO2	Metal & metal products	7837.635320753474	kt
2012	footprint_gross_exports	CO2	Petroleum, chem & non-met	5414.172552001289	kt
2012	footprint_gross_exports	CO2	Electrical & machinery	1612.4343529499024	kt
2012	footprint_gross_exports	CO2	Construction	32.63046074481782	kt
2012	footprint_gross_exports	CO2	Recreation; other services	21.27000468982242	kt
2012	footprint_gross_exports	CO2	Public services	16.15965458191905	kt
2012	footprint_gross_exports	CO2	Electricity, gas & water	355.97691291565553	kt
2012	footprint_gross_exports	CO2	Agriculture, forestry & fishing	770.1883497715417	kt
2012	footprint_gross_exports	CO2	Food, beverages & tobacco	1031.542997513506	kt
2012	footprint_gross_exports	CO2	Other manufacturing & recycl.	238.67891980326903	kt
2012	footprint_gross_exports	CO2	Mining & quarrying	16541.38836080097	kt
2012	footprint_gross_exports	CO2	Transport equipment	510.516328233672	kt
2012	footprint_gross_exports	CO2	Wood, paper & publishing	333.8798908823264	kt
2012	footprint_gross_exports	CO2	Textiles & wearing apparel	32.73076385185147	kt
2012	footprint_gross_exports	GHG	Wholesale, retail , Hospitality	1.7830154413476196	Mt
2012	footprint_gross_exports	GHG	Business Services	1.2875203514402824	Mt
2012	footprint_gross_exports	GHG	Transport	18.674879892547157	Mt
2012	footprint_gross_exports	GHG	Metal & metal products	9.636380710522058	Mt
2012	footprint_gross_exports	GHG	Petroleum, chem & non-met	7.035174172118306	Mt
2012	footprint_gross_exports	GHG	Electrical & machinery	2.0361653279486944	Mt
2012	footprint_gross_exports	GHG	Construction	0.0405293994194293	Mt
2012	footprint_gross_exports	GHG	Recreation; other services	0.0288514292825893	Mt
2012	footprint_gross_exports	GHG	Public services	0.022025662988226696	Mt
2012	footprint_gross_exports	GHG	Electricity, gas & water	0.7283671122045996	Mt
2012	footprint_gross_exports	GHG	Agriculture, forestry & fishing	1.2139236391430082	Mt
2012	footprint_gross_exports	GHG	Food, beverages & tobacco	2.512955153443712	Mt
2012	footprint_gross_exports	GHG	Other manufacturing & recycl.	0.30984696239494913	Mt
2012	footprint_gross_exports	GHG	Mining & quarrying	18.597687129267744	Mt
2012	footprint_gross_exports	GHG	Transport equipment	0.639962396958706	Mt
2012	footprint_gross_exports	GHG	Wood, paper & publishing	0.48910913955082497	Mt
2012	footprint_gross_exports	GHG	Textiles & wearing apparel	0.0478194991926143	Mt
2012	footprint_gross_exports	HFC	Wholesale, retail , Hospitality	75157.70158379049	t
2012	footprint_gross_exports	HFC	Business Services	29537.628951935283	t
2012	footprint_gross_exports	HFC	Transport	146533.54445334978	t
2012	footprint_gross_exports	HFC	Metal & metal products	148002.76540618672	t
2012	footprint_gross_exports	HFC	Petroleum, chem & non-met	115131.66317096284	t
2012	footprint_gross_exports	HFC	Electrical & machinery	43033.72394508661	t
2012	footprint_gross_exports	HFC	Construction	911.3240335998396	t
2012	footprint_gross_exports	HFC	Recreation; other services	1171.4765505210994	t
2012	footprint_gross_exports	HFC	Public services	681.215058167112	t
2012	footprint_gross_exports	HFC	Electricity, gas & water	50778.41611821355	t
2012	footprint_gross_exports	HFC	Agriculture, forestry & fishing	34169.63311327207	t
2012	footprint_gross_exports	HFC	Food, beverages & tobacco	56453.39716279595	t
2012	footprint_gross_exports	HFC	Other manufacturing & recycl.	6877.15641913192	t
2012	footprint_gross_exports	HFC	Mining & quarrying	155797.9360455405	t
2012	footprint_gross_exports	HFC	Transport equipment	12051.09644138305	t
2012	footprint_gross_exports	HFC	Wood, paper & publishing	11922.773348671506	t
2012	footprint_gross_exports	HFC	Textiles & wearing apparel	1084.643321433461	t
2012	footprint_gross_exports	N2O	Wholesale, retail , Hospitality	409.19943581312845	t
2012	footprint_gross_exports	N2O	Business Services	140.7896140935255	t
2012	footprint_gross_exports	N2O	Transport	917.5278622844477	t
2012	footprint_gross_exports	N2O	Metal & metal products	304.6322026573579	t
2012	footprint_gross_exports	N2O	Petroleum, chem & non-met	1044.8625461134957	t
2012	footprint_gross_exports	N2O	Electrical & machinery	142.0960342351682	t
2012	footprint_gross_exports	N2O	Construction	3.442709107477009	t
2012	footprint_gross_exports	N2O	Recreation; other services	3.634206274875746	t
2012	footprint_gross_exports	N2O	Public services	3.693805373667363	t
2012	footprint_gross_exports	N2O	Electricity, gas & water	42.840018921047374	t
2012	footprint_gross_exports	N2O	Agriculture, forestry & fishing	436.8963349334601	t
2012	footprint_gross_exports	N2O	Food, beverages & tobacco	1797.9961083693483	t
2012	footprint_gross_exports	N2O	Other manufacturing & recycl.	27.140486235828163	t
2012	footprint_gross_exports	N2O	Mining & quarrying	624.7304486021591	t
2012	footprint_gross_exports	N2O	Transport equipment	41.45488829463578	t
2012	footprint_gross_exports	N2O	Wood, paper & publishing	44.273884856775524	t
2012	footprint_gross_exports	N2O	Textiles & wearing apparel	11.953846769226953	t
2012	footprint_gross_exports	PFC	Wholesale, retail , Hospitality	9621.098630906172	t
2012	footprint_gross_exports	PFC	Business Services	6477.036786997297	t
2012	footprint_gross_exports	PFC	Transport	35575.83374427786	t
2012	footprint_gross_exports	PFC	Metal & metal products	522620.01423909474	t
2012	footprint_gross_exports	PFC	Petroleum, chem & non-met	14681.800707861097	t
2012	footprint_gross_exports	PFC	Electrical & machinery	50481.49213255852	t
2012	footprint_gross_exports	PFC	Construction	286.3453129205679	t
2012	footprint_gross_exports	PFC	Recreation; other services	172.03435046079346	t
2012	footprint_gross_exports	PFC	Public services	145.43225259015526	t
2012	footprint_gross_exports	PFC	Electricity, gas & water	4884.276443666041	t
2012	footprint_gross_exports	PFC	Agriculture, forestry & fishing	3791.3662697467184	t
2012	footprint_gross_exports	PFC	Food, beverages & tobacco	5176.6263774504105	t
2012	footprint_gross_exports	PFC	Other manufacturing & recycl.	7679.278193357619	t
2012	footprint_gross_exports	PFC	Mining & quarrying	79252.76693574019	t
2012	footprint_gross_exports	PFC	Transport equipment	16645.83326461451	t
2012	footprint_gross_exports	PFC	Wood, paper & publishing	1687.1663680501629	t
2012	footprint_gross_exports	PFC	Textiles & wearing apparel	456.7812463001424	t
2012	footprint_gross_exports	SF6_NF3	Wholesale, retail , Hospitality	8525.196144643527	t
2012	footprint_gross_exports	SF6_NF3	Business Services	6104.91121774821	t
2012	footprint_gross_exports	SF6_NF3	Transport	31484.72516279712	t
2012	footprint_gross_exports	SF6_NF3	Metal & metal products	40346.049705507015	t
2012	footprint_gross_exports	SF6_NF3	Petroleum, chem & non-met	42761.367487607844	t
2012	footprint_gross_exports	SF6_NF3	Electrical & machinery	11534.510850943858	t
2012	footprint_gross_exports	SF6_NF3	Construction	207.64240829332516	t
2012	footprint_gross_exports	SF6_NF3	Recreation; other services	142.23767032953015	t
2012	footprint_gross_exports	SF6_NF3	Public services	108.99504218708091	t
2012	footprint_gross_exports	SF6_NF3	Electricity, gas & water	6413.1761000826245	t
2012	footprint_gross_exports	SF6_NF3	Agriculture, forestry & fishing	4349.516798830792	t
2012	footprint_gross_exports	SF6_NF3	Food, beverages & tobacco	7685.034705085309	t
2012	footprint_gross_exports	SF6_NF3	Other manufacturing & recycl.	1753.1770585761556	t
2012	footprint_gross_exports	SF6_NF3	Mining & quarrying	39716.82610105856	t
2012	footprint_gross_exports	SF6_NF3	Transport equipment	4314.180047145259	t
2012	footprint_gross_exports	SF6_NF3	Wood, paper & publishing	2527.8987373419645	t
2012	footprint_gross_exports	SF6_NF3	Textiles & wearing apparel	203.7270467399443	t
2012	footprint_gross_imports	Biomass CO2	Wholesale, retail , Hospitality	428.36156183275506	kt
2012	footprint_gross_imports	Biomass CO2	Business Services	287.76673942918103	kt
2012	footprint_gross_imports	Biomass CO2	Transport	129.4175184330683	kt
2012	footprint_gross_imports	Biomass CO2	Metal & metal products	276.64233378097083	kt
2012	footprint_gross_imports	Biomass CO2	Petroleum, chem & non-met	746.86075255604	kt
