year	emission	region	sector	value	unit
2014	CH4	Developing	Electricity, gas & water	4405.824376548334	t
2014	CH4	Norway	Electricity, gas & water	10425.044343069063	t
2014	CH4	Europe	Food, beverages & tobacco	23150.760987733476	t
2014	CH4	Advanced	Food, beverages & tobacco	1537.618817518147	t
2014	CH4	Developing	Food, beverages & tobacco	35141.45930084539	t
2014	CH4	Norway	Food, beverages & tobacco	42050.324187219325	t
2014	CH4	Europe	Metal & metal products	888.1552383592925	t
2014	CH4	Advanced	Metal & metal products	399.02179669869133	t
2014	CH4	Developing	Metal & metal products	3007.091983448657	t
2014	CH4	Norway	Metal & metal products	185.02350235978105	t
2014	CH4	Europe	Mining & quarrying	3472.978287877398	t
2014	CH4	Advanced	Mining & quarrying	3861.5793200875937	t
2014	CH4	Developing	Mining & quarrying	20910.660632984178	t
2014	CH4	Norway	Mining & quarrying	4477.261667252282	t
2014	CH4	Europe	Other manufacturing & recycl.	1376.472092699148	t
2014	CH4	Advanced	Other manufacturing & recycl.	486.19284355287317	t
2014	CH4	Developing	Other manufacturing & recycl.	7114.8188794631415	t
2014	CH4	Norway	Other manufacturing & recycl.	427.0642880142132	t
2014	CH4	Europe	Petroleum, chem & non-met	3785.2839012961012	t
2014	CH4	Advanced	Petroleum, chem & non-met	3698.907799414121	t
2014	CH4	Developing	Petroleum, chem & non-met	32382.59668629794	t
2014	CH4	Norway	Petroleum, chem & non-met	2788.3876237398295	t
2014	CH4	Europe	Public services	5445.646395065558	t
2014	CH4	Advanced	Public services	2739.687039636986	t
2014	CH4	Developing	Public services	29220.40440514328	t
2014	CH4	Norway	Public services	8009.8435544787135	t
2014	CH4	Europe	Recreation; other services	1012.2764597697691	t
2014	CH4	Advanced	Recreation; other services	448.1358160243182	t
2014	CH4	Developing	Recreation; other services	5561.838745856438	t
2014	CH4	Norway	Recreation; other services	1570.7641106374579	t
2014	CH4	Europe	Textiles & wearing apparel	2024.4516984038614	t
2014	CH4	Advanced	Textiles & wearing apparel	856.9683075928442	t
2014	CH4	Developing	Textiles & wearing apparel	39368.6687802799	t
2014	CH4	Norway	Textiles & wearing apparel	268.8893592823723	t
2014	CH4	Europe	Transport	2429.2876203428077	t
2014	CH4	Advanced	Transport	1451.7317126088608	t
2014	CH4	Developing	Transport	14987.294749043791	t
2014	CH4	Norway	Transport	2443.626053489377	t
2014	CH4	Europe	Transport equipment	5389.635424111801	t
2014	CH4	Advanced	Transport equipment	2293.5932846855117	t
2014	CH4	Developing	Transport equipment	16182.519413913013	t
2014	CH4	Norway	Transport equipment	1399.8268047645815	t
2014	CH4	Europe	Wholesale, retail , Hospitality	11386.182463549128	t
2014	CH4	Advanced	Wholesale, retail , Hospitality	5827.525854528429	t
2014	CH4	Developing	Wholesale, retail , Hospitality	57473.10350326467	t
2014	CH4	Norway	Wholesale, retail , Hospitality	6016.714982775428	t
2014	CH4	Europe	Wood, paper & publishing	478.88164664635906	t
2014	CH4	Advanced	Wood, paper & publishing	62.14185442261883	t
2014	CH4	Developing	Wood, paper & publishing	842.3424750477587	t
2014	CH4	Norway	Wood, paper & publishing	540.431950094433	t
2014	CO2	Europe	Agriculture, forestry & fishing	230.38012063093956	kt
2014	CO2	Advanced	Agriculture, forestry & fishing	65.57019793711532	kt
2014	CO2	Developing	Agriculture, forestry & fishing	357.12433285639526	kt
2014	CO2	Norway	Agriculture, forestry & fishing	311.71764923663835	kt
2014	CO2	Europe	Business Services	1265.6506252752663	kt
2014	CO2	Advanced	Business Services	514.0210289798144	kt
2014	CO2	Developing	Business Services	2386.0095120977467	kt
2014	CO2	Norway	Business Services	1713.6995506344488	kt
2014	CO2	Europe	Construction	1404.5692230491406	kt
2014	CO2	Advanced	Construction	465.34492275210204	kt
2014	CO2	Developing	Construction	2341.466925188071	kt
2014	CO2	Norway	Construction	3449.823844932286	kt
2014	CO2	Europe	Electrical & machinery	932.1506221615482	kt
2014	CO2	Advanced	Electrical & machinery	536.6297578087645	kt
2014	CO2	Developing	Electrical & machinery	2316.5377158198157	kt
2014	CO2	Norway	Electrical & machinery	143.92058448191972	kt
2014	CO2	Europe	Electricity, gas & water	274.4619997159704	kt
2014	CO2	Advanced	Electricity, gas & water	41.425115949913504	kt
2014	CO2	Developing	Electricity, gas & water	349.07093165007495	kt
2014	CO2	Norway	Electricity, gas & water	739.8808847759091	kt
2014	CO2	Europe	Food, beverages & tobacco	918.4327536114429	kt
2014	CO2	Advanced	Food, beverages & tobacco	213.25287634685915	kt
2014	CO2	Developing	Food, beverages & tobacco	1159.902981993512	kt
2014	CO2	Norway	Food, beverages & tobacco	837.5523809029239	kt
2014	CO2	Europe	Metal & metal products	170.37445648210686	kt
2014	CO2	Advanced	Metal & metal products	128.41873248342173	kt
2014	CO2	Developing	Metal & metal products	416.23355010856443	kt
2014	CO2	Norway	Metal & metal products	126.52519502969955	kt
2014	CO2	Europe	Mining & quarrying	346.4961375753901	kt
2014	CO2	Advanced	Mining & quarrying	223.03878621653794	kt
2014	CO2	Developing	Mining & quarrying	873.1723428424754	kt
2014	CO2	Norway	Mining & quarrying	2641.8120426959867	kt
2014	CO2	Europe	Other manufacturing & recycl.	339.0121882106652	kt
2014	CO2	Advanced	Other manufacturing & recycl.	140.9732225923327	kt
2014	CO2	Developing	Other manufacturing & recycl.	763.6952339421176	kt
2014	CO2	Norway	Other manufacturing & recycl.	76.76492788000508	kt
2014	CO2	Europe	Petroleum, chem & non-met	943.8256586585564	kt
2014	CO2	Advanced	Petroleum, chem & non-met	406.4818347599685	kt
2014	CO2	Developing	Petroleum, chem & non-met	1656.137204772679	kt
2014	CO2	Norway	Petroleum, chem & non-met	1271.2259288065864	kt
2014	CO2	Europe	Public services	1058.7340234849992	kt
2014	CO2	Advanced	Public services	456.5492747859113	kt
2014	CO2	Developing	Public services	2051.1654653194073	kt
2014	CO2	Norway	Public services	1889.4628011530513	kt
2014	CO2	Europe	Recreation; other services	205.67879474557313	kt
2014	CO2	Advanced	Recreation; other services	92.29262969279941	kt
2014	CO2	Developing	Recreation; other services	444.63897007076287	kt
2014	CO2	Norway	Recreation; other services	312.37933687528573	kt
2014	CO2	Europe	Textiles & wearing apparel	354.04320206857443	kt
2014	CO2	Advanced	Textiles & wearing apparel	224.6378820567995	kt
2014	CO2	Developing	Textiles & wearing apparel	2854.8333506372487	kt
2014	CO2	Norway	Textiles & wearing apparel	21.62687517879581	kt
2014	CO2	Europe	Transport	857.5820176710065	kt
2014	CO2	Advanced	Transport	425.8397599532477	kt
2014	CO2	Developing	Transport	1528.6792578789089	kt
2014	CO2	Norway	Transport	4227.971141142349	kt
2014	CO2	Europe	Transport equipment	1514.0212863617153	kt
2014	CO2	Advanced	Transport equipment	889.5118698723334	kt
2014	CO2	Developing	Transport equipment	1865.57582588942	kt
2014	CO2	Norway	Transport equipment	324.52281117766006	kt
2014	CO2	Europe	Wholesale, retail , Hospitality	1169.1980636608996	kt
2014	CO2	Advanced	Wholesale, retail , Hospitality	636.1804190996558	kt
2014	CO2	Developing	Wholesale, retail , Hospitality	2519.8182629769967	kt
2014	CO2	Norway	Wholesale, retail , Hospitality	1221.430035691183	kt
2014	CO2	Europe	Wood, paper & publishing	88.0946901716349	kt
2014	CO2	Advanced	Wood, paper & publishing	14.354601627944662	kt
2014	CO2	Developing	Wood, paper & publishing	63.948736800453275	kt
2014	CO2	Norway	Wood, paper & publishing	25.649318760501174	kt
2014	GHG	Europe	Agriculture, forestry & fishing	0.48327379444751745	Mt
2014	GHG	Advanced	Agriculture, forestry & fishing	0.1066846130361547	Mt
2014	GHG	Developing	Agriculture, forestry & fishing	0.9111197890635105	Mt
2014	GHG	Norway	Agriculture, forestry & fishing	1.2985234728916206	Mt
2014	GHG	Europe	Business Services	1.5514568058220515	Mt
2014	GHG	Advanced	Business Services	0.6202383599190082	Mt
2014	GHG	Developing	Business Services	3.366899142045805	Mt
2014	GHG	Norway	Business Services	2.025176838168356	Mt
2014	GHG	Europe	Construction	1.7597117470521804	Mt
2014	GHG	Advanced	Construction	0.5772728200774944	Mt
2014	GHG	Developing	Construction	3.28203055327068	Mt
2014	GHG	Norway	Construction	3.87041915020993	Mt
2014	GHG	Europe	Electrical & machinery	1.1170523647181325	Mt
2014	GHG	Advanced	Electrical & machinery	0.616004606008414	Mt
2014	GHG	Developing	Electrical & machinery	2.91130425890259	Mt
2014	GHG	Norway	Electrical & machinery	0.1816900001302019	Mt
2014	GHG	Europe	Electricity, gas & water	0.3592669469491677	Mt
2014	GHG	Advanced	Electricity, gas & water	0.0597170068538247	Mt
2014	GHG	Developing	Electricity, gas & water	0.4912716965252666	Mt
2014	GHG	Norway	Electricity, gas & water	1.152049298731414	Mt
2014	GHG	Europe	Food, beverages & tobacco	2.0619008999360693	Mt
2014	GHG	Advanced	Food, beverages & tobacco	0.30394163526455376	Mt
2014	GHG	Developing	Food, beverages & tobacco	2.5864704038899333	Mt
2014	GHG	Norway	Food, beverages & tobacco	2.6878122060342307	Mt
2014	GHG	Europe	Metal & metal products	0.21326395265682277	Mt
2014	GHG	Advanced	Metal & metal products	0.1536803861780716	Mt
2014	GHG	Developing	Metal & metal products	0.539363523155136	Mt
2014	GHG	Norway	Metal & metal products	0.1394175400390785	Mt
2014	GHG	Europe	Mining & quarrying	0.5320468978617043	Mt
2014	GHG	Advanced	Mining & quarrying	0.3511720779770327	Mt
2014	GHG	Developing	Mining & quarrying	1.539771869967281	Mt
2014	GHG	Norway	Mining & quarrying	2.784762387303229	Mt
2014	GHG	Europe	Other manufacturing & recycl.	0.4078097018763252	Mt
2014	GHG	Advanced	Other manufacturing & recycl.	0.16461210337731091	Mt
2014	GHG	Developing	Other manufacturing & recycl.	1.0170303071677953	Mt
2014	GHG	Norway	Other manufacturing & recycl.	0.0959992616726036	Mt
2014	GHG	Europe	Petroleum, chem & non-met	1.14450756159336	Mt
2014	GHG	Advanced	Petroleum, chem & non-met	0.5538881245153328	Mt
2014	GHG	Developing	Petroleum, chem & non-met	2.790964313959487	Mt
2014	GHG	Norway	Petroleum, chem & non-met	1.416051426864013	Mt
2014	GHG	Europe	Public services	1.3359812207010082	Mt
2014	GHG	Advanced	Public services	0.576355416569809	Mt
2014	GHG	Developing	Public services	3.1064356235304693	Mt
2014	GHG	Norway	Public services	2.3342220743194915	Mt
2014	GHG	Europe	Recreation; other services	0.25557667060230804	Mt
2014	GHG	Advanced	Recreation; other services	0.1122973685261941	Mt
2014	GHG	Developing	Recreation; other services	0.6450422360199362	Mt
2014	GHG	Norway	Recreation; other services	0.392860755513571	Mt
2014	GHG	Europe	Textiles & wearing apparel	0.4473008561824495	Mt
2014	GHG	Advanced	Textiles & wearing apparel	0.2670942445677009	Mt
2014	GHG	Developing	Textiles & wearing apparel	4.301886653847536	Mt
2014	GHG	Norway	Textiles & wearing apparel	0.0326241770709208	Mt
2014	GHG	Europe	Transport	0.9733751843532245	Mt
2014	GHG	Advanced	Transport	0.4923220843574827	Mt
2014	GHG	Developing	Transport	2.0606428669314427	Mt
2014	GHG	Norway	Transport	4.374395448238378	Mt
2014	GHG	Europe	Transport equipment	1.7811704877782595	Mt
2014	GHG	Advanced	Transport equipment	1.00700301382041	Mt
2014	GHG	Developing	Transport equipment	2.4599653730219115	Mt
2014	GHG	Norway	Transport equipment	0.3862518485716231	Mt
2014	GHG	Europe	Wholesale, retail , Hospitality	1.7056331473899433	Mt
2014	GHG	Advanced	Wholesale, retail , Hospitality	0.8941887681941971	Mt
2014	GHG	Developing	Wholesale, retail , Hospitality	4.667994439745916	Mt
2014	GHG	Norway	Wholesale, retail , Hospitality	1.5054481346488435	Mt
2014	GHG	Europe	Wood, paper & publishing	0.12074115217436428	Mt
2014	GHG	Advanced	Wood, paper & publishing	0.017282292052163854	Mt
2014	GHG	Developing	Wood, paper & publishing	0.0941586924412105	Mt
2014	GHG	Norway	Wood, paper & publishing	0.0423962027931531	Mt
2014	HFC	Europe	Agriculture, forestry & fishing	30597.87752243718	t
2014	HFC	Advanced	Agriculture, forestry & fishing	3130.278176386676	t
2014	HFC	Developing	Agriculture, forestry & fishing	13181.168401067913	t
2014	HFC	Norway	Agriculture, forestry & fishing	9436.542698422005	t
2014	HFC	Europe	Business Services	53127.8228002592	t
2014	HFC	Advanced	Business Services	17119.402928074083	t
2014	HFC	Developing	Business Services	60451.006565350974	t
2014	HFC	Norway	Business Services	65266.92387431869	t
2014	HFC	Europe	Construction	96658.84191714223	t
2014	HFC	Advanced	Construction	21733.045239029	t
2014	HFC	Developing	Construction	72256.51304810106	t
2014	HFC	Norway	Construction	51345.55573618342	t
2014	HFC	Europe	Electrical & machinery	32976.127488468075	t
2014	HFC	Advanced	Electrical & machinery	19725.85436526199	t
2014	HFC	Developing	Electrical & machinery	53874.96782110316	t
2014	HFC	Norway	Electrical & machinery	3570.1763712875963	t
2014	HFC	Europe	Electricity, gas & water	8124.500966309246	t
2014	HFC	Advanced	Electricity, gas & water	4005.5524010135696	t
2014	HFC	Developing	Electricity, gas & water	6573.369130616588	t
2014	HFC	Norway	Electricity, gas & water	86181.83332119738	t
2014	HFC	Europe	Food, beverages & tobacco	70623.34547396791	t
2014	HFC	Advanced	Food, beverages & tobacco	9923.329818731894	t
2014	HFC	Developing	Food, beverages & tobacco	38525.47201997627	t
2014	HFC	Norway	Food, beverages & tobacco	49436.87815721906	t
2014	HFC	Europe	Metal & metal products	7976.780889815749	t
2014	HFC	Advanced	Metal & metal products	7901.568460703366	t
2014	HFC	Developing	Metal & metal products	6017.711034752387	t
2014	HFC	Norway	Metal & metal products	1625.3081108989952	t
2014	HFC	Europe	Mining & quarrying	49323.34533845917	t
2014	HFC	Advanced	Mining & quarrying	13098.950065080102	t
2014	HFC	Developing	Mining & quarrying	28414.184274232764	t
2014	HFC	Norway	Mining & quarrying	6354.49815286455	t
2014	HFC	Europe	Other manufacturing & recycl.	13826.999861927483	t
2014	HFC	Advanced	Other manufacturing & recycl.	5153.701138525743	t
2014	HFC	Developing	Other manufacturing & recycl.	19459.179409230248	t
2014	HFC	Norway	Other manufacturing & recycl.	1827.7889244968737	t
2014	HFC	Europe	Petroleum, chem & non-met	53044.576373832926	t
2014	HFC	Advanced	Petroleum, chem & non-met	19232.13024940907	t
2014	HFC	Developing	Petroleum, chem & non-met	103959.49133070177	t
2014	HFC	Norway	Petroleum, chem & non-met	4040.989755791931	t
2014	HFC	Europe	Public services	50958.80932542315	t
2014	HFC	Advanced	Public services	18770.628848587337	t
2014	HFC	Developing	Public services	80628.63920798498	t
2014	HFC	Norway	Public services	121899.49080340921	t
2014	HFC	Europe	Recreation; other services	9056.123774672526	t
2014	HFC	Advanced	Recreation; other services	3363.4385184425955	t
2014	HFC	Developing	Recreation; other services	13729.682181269414	t
2014	HFC	Norway	Recreation; other services	25475.070951187983	t
2014	HFC	Europe	Textiles & wearing apparel	15969.65648853646	t
2014	HFC	Advanced	Textiles & wearing apparel	5736.283669925837	t
2014	HFC	Developing	Textiles & wearing apparel	113337.8212052759	t
2014	HFC	Norway	Textiles & wearing apparel	409.0920442083907	t
2014	HFC	Europe	Transport	21399.307673966276	t
2014	HFC	Advanced	Transport	12066.25308097899	t
2014	HFC	Developing	Transport	33367.18548793942	t
2014	HFC	Norway	Transport	33389.95853597517	t
2014	HFC	Europe	Transport equipment	44733.875526173964	t
2014	HFC	Advanced	Transport equipment	30628.52473365984	t
2014	HFC	Developing	Transport equipment	39945.52217976989	t
2014	HFC	Norway	Transport equipment	4980.590887978116	t
2014	HFC	Europe	Wholesale, retail , Hospitality	58449.46662636312	t
2014	HFC	Advanced	Wholesale, retail , Hospitality	23488.85388000388	t
2014	HFC	Developing	Wholesale, retail , Hospitality	63570.85749525948	t
2014	HFC	Norway	Wholesale, retail , Hospitality	64948.099165642096	t
2014	HFC	Europe	Wood, paper & publishing	8705.30962784295	t
2014	HFC	Advanced	Wood, paper & publishing	652.4482042739182	t
2014	HFC	Developing	Wood, paper & publishing	3453.4026636805315	t
2014	HFC	Norway	Wood, paper & publishing	584.2902202019915	t
2014	N2O	Europe	Agriculture, forestry & fishing	555.0957513321443	t
2014	N2O	Advanced	Agriculture, forestry & fishing	92.92456573017063	t
2014	N2O	Developing	Agriculture, forestry & fishing	755.723272728817	t
2014	N2O	Norway	Agriculture, forestry & fishing	1281.7935057677637	t
2014	N2O	Europe	Business Services	153.09257485162095	t
2014	N2O	Advanced	Business Services	60.32226413728058	t
2014	N2O	Developing	Business Services	489.99801573244633	t
2014	N2O	Norway	Business Services	148.26991792956198	t
2014	N2O	Europe	Construction	139.78918016438732	t
2014	N2O	Advanced	Construction	44.42206656586936	t
2014	N2O	Developing	Construction	360.8579069316689	t
2014	N2O	Norway	Construction	293.03673069956983	t
2014	N2O	Europe	Electrical & machinery	51.37401110126981	t
2014	N2O	Advanced	Electrical & machinery	27.085742227489618	t
2014	N2O	Developing	Electrical & machinery	222.3787865363427	t
2014	N2O	Norway	Electrical & machinery	28.8118507282241	t
2014	N2O	Europe	Electricity, gas & water	15.163895502522402	t
2014	N2O	Advanced	Electricity, gas & water	3.367835854376273	t
2014	N2O	Developing	Electricity, gas & water	30.51786141519711	t
2014	N2O	Norway	Electricity, gas & water	72.53779136847545	t
2014	N2O	Europe	Food, beverages & tobacco	1455.7633994662428	t
2014	N2O	Advanced	Food, beverages & tobacco	134.5012522015012	t
2014	N2O	Developing	Food, beverages & tobacco	1483.5908301995075	t
2014	N2O	Norway	Food, beverages & tobacco	2346.16449583624	t
2014	N2O	Europe	Metal & metal products	7.616220760122116	t
2014	N2O	Advanced	Metal & metal products	3.8318493710231083	t
2014	N2O	Developing	Metal & metal products	29.91806222544511	t
2014	N2O	Norway	Metal & metal products	6.616258999559062	t
2014	N2O	Europe	Mining & quarrying	27.14377326055433	t
2014	N2O	Advanced	Mining & quarrying	12.536728903759846	t
2014	N2O	Developing	Mining & quarrying	139.20774292781763	t
2014	N2O	Norway	Mining & quarrying	37.415427160046455	t
2014	N2O	Europe	Other manufacturing & recycl.	26.426914137903672	t
2014	N2O	Advanced	Other manufacturing & recycl.	9.912358179483352	t
2014	N2O	Developing	Other manufacturing & recycl.	90.63648811613115	t
2014	N2O	Norway	Other manufacturing & recycl.	13.440158178486204	t
2014	N2O	Europe	Petroleum, chem & non-met	51.793883566829265	t
2014	N2O	Advanced	Petroleum, chem & non-met	74.92137734351232	t
2014	N2O	Developing	Petroleum, chem & non-met	419.7567469598973	t
2014	N2O	Norway	Petroleum, chem & non-met	232.70720385727674	t
2014	N2O	Europe	Public services	169.8446603067437	t
2014	N2O	Advanced	Public services	69.58755275617081	t
2014	N2O	Developing	Public services	504.90163235542457	t
2014	N2O	Norway	Public services	346.6601976891305	t
2014	N2O	Europe	Recreation; other services	27.03485956164451	t
2014	N2O	Advanced	Recreation; other services	11.320796123892922	t
2014	N2O	Developing	Recreation; other services	99.23336612868535	t
2014	N2O	Norway	Recreation; other services	37.242254735758635	t
2014	N2O	Europe	Textiles & wearing apparel	51.29649178953125	t
2014	N2O	Advanced	Textiles & wearing apparel	41.45707216769895	t
2014	N2O	Developing	Textiles & wearing apparel	825.8528738867336	t
2014	N2O	Norway	Textiles & wearing apparel	10.450745213160658	t
2014	N2O	Europe	Transport	48.54253533710298	t
2014	N2O	Advanced	Transport	33.90517301847498	t
2014	N2O	Developing	Transport	221.3527494519908	t
2014	N2O	Norway	Transport	158.4092227822527	t
2014	N2O	Europe	Transport equipment	78.75995369961261	t
2014	N2O	Advanced	Transport equipment	36.71952812313867	t
2014	N2O	Developing	Transport equipment	211.14822240676025	t
2014	N2O	Norway	Transport equipment	49.445435726043264	t
2014	N2O	Europe	Wholesale, retail , Hospitality	482.9027974634619	t
2014	N2O	Advanced	Wholesale, retail , Hospitality	248.23180973544686	t
2014	N2O	Developing	Wholesale, retail , Hospitality	1707.6962473884348	t
2014	N2O	Norway	Wholesale, retail , Hospitality	178.65779612865788	t
2014	N2O	Europe	Wood, paper & publishing	29.22669229577063	t
2014	N2O	Advanced	Wood, paper & publishing	1.5266716398908193	t
2014	N2O	Developing	Wood, paper & publishing	9.456142079594409	t
2014	N2O	Norway	Wood, paper & publishing	3.397805709567729	t
2014	PFC	Europe	Agriculture, forestry & fishing	3232.705600359723	t
2014	PFC	Advanced	Agriculture, forestry & fishing	268.1847159097758	t
2014	PFC	Developing	Agriculture, forestry & fishing	1421.1188214076806	t
2014	PFC	Norway	Agriculture, forestry & fishing	127.58496697872499	t
2014	PFC	Europe	Business Services	9651.201601639714	t
2014	PFC	Advanced	Business Services	3192.1364583688296	t
2014	PFC	Developing	Business Services	14461.15762404804	t
2014	PFC	Norway	Business Services	2028.0509437598687	t
2014	PFC	Europe	Construction	14143.67910977311	t
2014	PFC	Advanced	Construction	6288.125874975775	t
2014	PFC	Developing	Construction	28336.630499853898	t
2014	PFC	Norway	Construction	3833.079032776431	t
2014	PFC	Europe	Electrical & machinery	12265.828067470113	t
2014	PFC	Advanced	Electrical & machinery	5309.160966156017	t
2014	PFC	Developing	Electrical & machinery	24999.060850110047	t
2014	PFC	Norway	Electrical & machinery	3578.3293454088675	t
2014	PFC	Europe	Electricity, gas & water	2848.307184478439	t
2014	PFC	Advanced	Electricity, gas & water	638.1659325071347	t
2014	PFC	Developing	Electricity, gas & water	3420.4666214907634	t
2014	PFC	Norway	Electricity, gas & water	216.51021643259432	t
2014	PFC	Europe	Food, beverages & tobacco	20377.8998082041	t
2014	PFC	Advanced	Food, beverages & tobacco	1094.029413676358	t
2014	PFC	Developing	Food, beverages & tobacco	6297.802593977959	t
2014	PFC	Norway	Food, beverages & tobacco	626.4848159726828	t
2014	PFC	Europe	Metal & metal products	2852.3392899775	t
2014	PFC	Advanced	Metal & metal products	4623.6039595722705	t
2014	PFC	Developing	Metal & metal products	24110.467389953195	t
2014	PFC	Norway	Metal & metal products	4156.217315980198	t
2014	PFC	Europe	Mining & quarrying	4763.020546620318	t
2014	PFC	Advanced	Mining & quarrying	2247.5887618014704	t
2014	PFC	Developing	Mining & quarrying	10158.360513475127	t
2014	PFC	Norway	Mining & quarrying	878.1598076620446	t
2014	PFC	Europe	Other manufacturing & recycl.	3633.103471123287	t
2014	PFC	Advanced	Other manufacturing & recycl.	1646.5676312147891	t
2014	PFC	Developing	Other manufacturing & recycl.	8651.97210627931	t
2014	PFC	Norway	Other manufacturing & recycl.	1698.0303988672968	t
2014	PFC	Europe	Petroleum, chem & non-met	4596.769446857566	t
2014	PFC	Advanced	Petroleum, chem & non-met	1981.33944224923	t
2014	PFC	Developing	Petroleum, chem & non-met	5216.786810988217	t
2014	PFC	Norway	Petroleum, chem & non-met	473.500088273831	t
2014	PFC	Europe	Public services	8038.20486243824	t
2014	PFC	Advanced	Public services	3564.1225481163347	t
2014	PFC	Developing	Public services	15878.55898609898	t
2014	PFC	Norway	Public services	1910.6459417555993	t
2014	PFC	Europe	Recreation; other services	1766.6412262646913	t
2014	PFC	Advanced	Recreation; other services	706.5861513729518	t
2014	PFC	Developing	Recreation; other services	3358.2767319260665	t
2014	PFC	Norway	Recreation; other services	481.4800819222553	t
2014	PFC	Europe	Textiles & wearing apparel	3272.4628326864536	t
2014	PFC	Advanced	Textiles & wearing apparel	800.9062373113236	t
2014	PFC	Developing	Textiles & wearing apparel	3124.460296356491	t
2014	PFC	Norway	Textiles & wearing apparel	219.1067308511308	t
2014	PFC	Europe	Transport	4360.269213110741	t
2014	PFC	Advanced	Transport	3513.1207782952133	t
2014	PFC	Developing	Transport	17136.42715323779	t
2014	PFC	Norway	Transport	2118.7513043325725	t
2014	PFC	Europe	Transport equipment	16770.913712456673	t
2014	PFC	Advanced	Transport equipment	8548.912306612585	t
2014	PFC	Developing	Transport equipment	40781.43248343205	t
2014	PFC	Norway	Transport equipment	3776.3070475026507	t
2014	PFC	Europe	Wholesale, retail , Hospitality	12730.372731318224	t
2014	PFC	Advanced	Wholesale, retail , Hospitality	3174.7082484401412	t
2014	PFC	Developing	Wholesale, retail , Hospitality	14393.26645521287	t
2014	PFC	Norway	Wholesale, retail , Hospitality	1685.5526229979941	t
2014	PFC	Europe	Wood, paper & publishing	791.1228518454216	t
2014	PFC	Advanced	Wood, paper & publishing	68.54308458237352	t
2014	PFC	Developing	Wood, paper & publishing	345.8412175309423	t
2014	PFC	Norway	Wood, paper & publishing	48.39295514923423	t
2014	SF6_NF3	Europe	Agriculture, forestry & fishing	7861.013790296075	t
2014	SF6_NF3	Advanced	Agriculture, forestry & fishing	324.75144654277443	t
2014	SF6_NF3	Developing	Agriculture, forestry & fishing	1497.442625329808	t
2014	SF6_NF3	Norway	Agriculture, forestry & fishing	214.45371897155152	t
2014	SF6_NF3	Europe	Business Services	18203.21535515898	t
2014	SF6_NF3	Advanced	Business Services	1959.7112252990587	t
2014	SF6_NF3	Developing	Business Services	6071.397984601674	t
2014	SF6_NF3	Norway	Business Services	5077.738829240038	t
2014	SF6_NF3	Europe	Construction	33721.73577774335	t
2014	SF6_NF3	Advanced	Construction	2845.1053861325768	t
2014	SF6_NF3	Developing	Construction	7943.471828453235	t
2014	SF6_NF3	Norway	Construction	1817.159009590808	t
2014	SF6_NF3	Europe	Electrical & machinery	18412.686135416814	t
2014	SF6_NF3	Advanced	Electrical & machinery	2711.963324387498	t
2014	SF6_NF3	Developing	Electrical & machinery	5738.110382374284	t
2014	SF6_NF3	Norway	Electrical & machinery	618.9176604673206	t
2014	SF6_NF3	Europe	Electricity, gas & water	3039.3084071975873	t
2014	SF6_NF3	Advanced	Electricity, gas & water	250.05210771772988	t
2014	SF6_NF3	Developing	Electricity, gas & water	756.6133047055748	t
2014	SF6_NF3	Norway	Electricity, gas & water	14646.314099294803	t
2014	SF6_NF3	Europe	Food, beverages & tobacco	18468.292527363712	t
2014	SF6_NF3	Advanced	Food, beverages & tobacco	975.2409613808079	t
2014	SF6_NF3	Developing	Food, beverages & tobacco	4631.716855926656	t
2014	SF6_NF3	Norway	Food, beverages & tobacco	1053.7935193722494	t
2014	SF6_NF3	Europe	Metal & metal products	5173.730819433023	t
2014	SF6_NF3	Advanced	Metal & metal products	548.4308834905021	t
2014	SF6_NF3	Developing	Metal & metal products	874.9325955617801	t
2014	SF6_NF3	Norway	Metal & metal products	176.85288154271993	t
2014	SF6_NF3	Europe	Mining & quarrying	27027.902426622408	t
2014	SF6_NF3	Advanced	Mining & quarrying	1340.298811664519	t
2014	SF6_NF3	Developing	Mining & quarrying	5638.4327376694	t
2014	SF6_NF3	Norway	Mining & quarrying	439.2717662376992	t
2014	SF6_NF3	Europe	Other manufacturing & recycl.	5793.059490491724	t
2014	SF6_NF3	Advanced	Other manufacturing & recycl.	598.4374781946917	t
2014	SF6_NF3	Developing	Other manufacturing & recycl.	1990.3237344268573	t
2014	SF6_NF3	Norway	Other manufacturing & recycl.	189.07248753766277	t
2014	SF6_NF3	Europe	Petroleum, chem & non-met	23327.228732616873	t
2014	SF6_NF3	Advanced	Petroleum, chem & non-met	2769.2366840809873	t
2014	SF6_NF3	Developing	Petroleum, chem & non-met	7702.585884404306	t
2014	SF6_NF3	Norway	Petroleum, chem & non-met	568.7457264674949	t
2014	SF6_NF3	Europe	Public services	20763.248985031	t
2014	SF6_NF3	Advanced	Public services	2319.4517969744093	t
2014	SF6_NF3	Developing	Public services	6792.7040987812325	t
2014	SF6_NF3	Norway	Public services	4808.564508252383	t
2014	SF6_NF3	Europe	Recreation; other services	3567.132198414489	t
2014	SF6_NF3	Advanced	Recreation; other services	386.90034206803364	t
2014	SF6_NF3	Developing	Recreation; other services	1286.9801278990383	t
2014	SF6_NF3	Norway	Recreation; other services	674.2750023502642	t
2014	SF6_NF3	Europe	Textiles & wearing apparel	3737.3169131194136	t
2014	SF6_NF3	Advanced	Textiles & wearing apparel	937.9358666246126	t
