region	AT	AT	AT	AT	AT	AT	AT	BE	BE	BE	BE	BE	BE	BE	BG	BG	BG	BG	BG	BG	BG	CY	CY	CY	CY	CY	CY	CY	CZ	CZ	CZ	CZ	CZ	CZ	CZ	DE	DE	DE	DE	DE	DE	DE	DK	DK	DK	DK	DK	DK	DK	EE	EE	EE	EE	EE	EE	EE	ES	ES	ES	ES	ES	ES	ES	FI	FI	FI	FI	FI	FI	FI	FR	FR	FR	FR	FR	FR	FR	GR	GR	GR	GR	GR	GR	GR	HR	HR	HR	HR	HR	HR	HR	HU	HU	HU	HU	HU	HU	HU	IE	IE	IE	IE	IE	IE	IE	IT	IT	IT	IT	IT	IT	IT	LT	LT	LT	LT	LT	LT	LT	LU	LU	LU	LU	LU	LU	LU	LV	LV	LV	LV	LV	LV	LV	MT	MT	MT	MT	MT	MT	MT	NL	NL	NL	NL	NL	NL	NL	PL	PL	PL	PL	PL	PL	PL	PT	PT	PT	PT	PT	PT	PT	RO	RO	RO	RO	RO	RO	RO	SE	SE	SE	SE	SE	SE	SE	SI	SI	SI	SI	SI	SI	SI	SK	SK	SK	SK	SK	SK	SK	GB	GB	GB	GB	GB	GB	GB	US	US	US	US	US	US	US	JP	JP	JP	JP	JP	JP	JP	CN	CN	CN	CN	CN	CN	CN	CA	CA	CA	CA	CA	CA	CA	KR	KR	KR	KR	KR	KR	KR	BR	BR	BR	BR	BR	BR	BR	IN	IN	IN	IN	IN	IN	IN	MX	MX	MX	MX	MX	MX	MX	RU	RU	RU	RU	RU	RU	RU	AU	AU	AU	AU	AU	AU	AU	CH	CH	CH	CH	CH	CH	CH	TR	TR	TR	TR	TR	TR	TR	TW	TW	TW	TW	TW	TW	TW	NO	NO	NO	NO	NO	NO	NO	ID	ID	ID	ID	ID	ID	ID	ZA	ZA	ZA	ZA	ZA	ZA	ZA	WA	WA	WA	WA	WA	WA	WA	WL	WL	WL	WL	WL	WL	WL	WE	WE	WE	WE	WE	WE	WE	WF	WF	WF	WF	WF	WF	WF	WM	WM	WM	WM	WM	WM	WM
sector	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)
year																																																																																																																																																																																																																																																																																																																																																							
1995	7424742379.35559	0.0	141524804.69654608	0.0	0.0	0.0	0.0	813695818.766364	0.0	0.0	0.0	0.0	0.0	0.0	691534397.5119146	4757986.214026501	1771284.8205292826	0.0	942.6805881099503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3896911388.2858815	252185.36467412725	9108375.652114762	0.0	0.0	0.0	0.0	10760564164.15377	0.0	678492.908299068	0.0	0.0	0.0	0.0	1814827372.950875	0.0	14006264.70194074	0.0	0.0	0.0	0.0	1683808672.7419295	0.0	1750636.675093593	0.0	0.0	0.0	0.0	9552763179.604263	0.0	43447773.224945806	0.0	0.0	0.0	0.0	5381911714.211565	0.0	3.715808967804021	0.0	0.0	0.0	0.0	37104157050.77144	0.0	70646725.3952406	0.0	0.0	0.0	0.0	3293188451.687043	0.0	23.64713030105202	0.0	0.0	0.0	0.0	4941228318.268553	45.69208339975362	0.0	0.0	0.0	0.0	0.0	2807197946.560834	0.0	3038611.285072495	0.0	0.0	0.0	0.0	139216000.0	0.0	0.0	0.0	0.0	0.0	0.0	4375793461.622212	6056.058323539445	134720.48335664917	0.0	0.0	0.0	0.0	1870166416.4347265	0.0	0.0	0.0	0.0	0.0	0.0	72240000.0	0.0	0.0	0.0	0.0	0.0	0.0	3576558811.814528	30383.454278592257	78676878.10867466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1673806906.4033952	0.0	268422225.02754664	0.0	0.0	0.0	0.0	11780728822.9361	1649.721314041565	44761869.3624242	0.0	0.0	0.0	0.0	5616550073.608436	0.0	75760.72636595853	0.0	0.0	0.0	0.0	4775547728.719479	0.0	3706222.062035443	0.0	639.0219052470704	0.0	0.0	3137841241.923176	0.0	0.0	0.0	0.0	0.0	0.0	694848000.0	0.0	524934.4131122347	0.0	0.0	0.0	0.0	1904000.0	0.0	308.7342204639595	0.0	0.0	0.0	0.0	1033443267.6496972	0.0	52816640.400670834	0.0	0.0	0.0	0.0	98440573172.72787	167423140.20801327	595405916.7590518	0.0	0.0	0.0	0.0	2044125515.3834424	185917.68135007744	137750077.37692457	0.0	0.0	0.0	0.0	954479346865.2554	39724862.209885	30095021.13100301	0.0	0.0	0.0	0.0	20349961674.75184	78430.00668400599	0.0	0.0	0.0	0.0	0.0	342933593.0544707	70002.37320805808	4806793.068037685	0.0	0.0	0.0	0.0	36273536910.41664	0.0	4258898506.136578	0.0	0.0	0.0	0.0	409624148767.7429	504782.9011699649	414580766.1173749	0.0	0.0	0.0	0.0	32644614753.57927	52807420.91506449	47026500.805513546	0.0	0.0	0.0	0.0	18798456524.6326	3449004.886571029	242186489.25311255	0.0	0.0	0.0	0.0	9591342291.842758	6786346.974548426	39163973.00274274	0.0	0.0	0.0	0.0	2560029331.810656	8965619.20131555	22623318.15158093	0.0	0.0	0.0	0.0	32630415706.296757	88200885.22463004	6678509.948522324	0.0	0.0	0.0	0.0	168880694.89213282	0.0	0.0	0.0	0.0	0.0	0.0	2614197540.119828	0.0	0.0	0.0	0.0	0.0	0.0	169016063406.78656	0.0	0.0	0.0	0.0	0.0	0.0	28896000000.0	0.0	0.0	0.0	0.0	0.0	0.0	308542996435.5184	79467.80003603516	41916579.62228294	0.0	0.0	0.0	0.0	89455712022.20583	0.0	3473319.3780249245	0.0	0.0	0.0	0.0	8098720000.0	0.0	369505440.79482543	0.0	0.0	0.0	0.0	720465808424.055	4314.962806029506	72609918.9043551	0.0	0.0	0.0	0.0	4578400347.669492	0.0	9968492.339460762	0.0	0.0	0.0	0.0
1996	8296476687.89449	0.0	145548187.53504166	0.0	0.0	0.0	0.0	998178611.4407426	0.0	0.0	0.0	0.0	0.0	0.0	832197939.7610631	7474819.743001586	766429.8357749823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3931219971.235522	115825.81717526133	11389148.940111276	0.0	0.0	0.0	0.0	11016979620.875532	0.0	3137399.9606229505	0.0	0.0	0.0	0.0	1853518518.7747505	0.0	16317231.087410277	0.0	0.0	0.0	0.0	1970649896.5625005	0.0	548407.3544517164	0.0	0.0	0.0	0.0	9508291262.64075	0.0	52186111.84045614	0.0	0.0	0.0	0.0	5382284197.983968	0.0	4.902840825770919	0.0	0.0	0.0	0.0	40594919313.81522	0.0	721110.4847407419	0.0	0.0	0.0	0.0	3292016000.0	0.0	0.0	0.0	0.0	0.0	0.0	5530061590.163436	63.05348060137186	6.184395304427213	0.0	0.0	0.0	0.0	2714077815.418945	0.0	5117527.824468485	0.0	0.0	0.0	0.0	125888000.0	0.0	0.0	0.0	0.0	0.0	0.0	4283187065.0918336	9537.52902786395	206787.8200645385	0.0	0.0	0.0	0.0	2029944171.7733064	0.0	376.30050666315753	0.0	0.0	0.0	0.0	72240000.0	0.0	0.0	0.0	0.0	0.0	0.0	3672158707.225433	26232.08390951268	27504773.023629785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1771639247.740424	0.0	317531577.30770683	0.0	0.0	0.0	0.0	11336615406.03376	2224.5402919732805	67793552.03831147	0.0	0.0	0.0	0.0	5555989764.355637	3.651332722399785	86011.52242866308	0.0	0.0	0.0	0.0	10199644789.659378	0.0	5647772.26357717	0.0	32618.3205405157	0.0	0.0	3629856529.354682	0.0	22.920185764774125	0.0	0.0	0.0	0.0	694848000.0	0.0	1008618.3713258367	0.0	0.0	0.0	0.0	3696000.0	0.0	34338.237952618176	0.0	0.0	0.0	0.0	1032274488.0535668	0.0	86167611.57066524	0.0	0.0	0.0	0.0	93101670379.8241	17475850.58642085	614189385.174994	0.0	0.0	0.0	0.0	2064207213.611328	186549.68010750445	107084027.85237388	0.0	0.0	0.0	0.0	954780198379.9456	21913789.36583181	16193172.580811176	0.0	0.0	0.0	0.0	21251461777.134407	37011.06130442987	0.0	0.0	0.0	0.0	0.0	230203695.4084305	224366.38070454705	1816567.3110128087	0.0	0.0	0.0	0.0	37580145072.75109	0.0	4469495590.177104	0.0	0.0	0.0	0.0	412476104334.444	1427530.4813745185	717192723.8943424	0.0	0.0	0.0	0.0	32332826214.90326	17058043.37143615	33657419.76593328	0.0	0.0	0.0	0.0	16970786824.250916	263118642.81925637	200745492.50381127	0.0	0.0	0.0	0.0	8823935576.846136	6650328.2953552585	81687359.98521687	0.0	0.0	0.0	0.0	2240246593.3145733	8732892.777498053	26552721.5343678	0.0	0.0	0.0	0.0	32541510865.14373	110180453.5839836	1445983.6076887343	0.0	0.0	0.0	0.0	210345629.9918568	0.0	0.0	0.0	0.0	0.0	0.0	2584747280.8204	0.0	68.26467358588373	0.0	0.0	0.0	0.0	170016903083.90344	0.0	0.0	0.0	0.0	0.0	0.0	29411895880.224876	0.0	0.0	0.0	0.0	0.0	0.0	313287816972.3408	20935.66994500128	59579053.04974617	0.0	0.0	0.0	0.0	90218678047.97992	0.0	2445134.892099018	0.0	0.0	0.0	0.0	8510105856.32735	1328.9232747898066	334107205.46918786	0.0	0.0	0.0	0.0	736907950075.7527	4975.776477330169	101511009.86295122	0.0	0.0	0.0	0.0	4913980726.638176	0.0	8998986.510004211	0.0	0.0	0.0	0.0
1997	7572189329.705968	0.0	160124091.34267855	0.0	0.0	0.0	0.0	795555255.1698072	0.0	5456.427011652791	0.0	0.0	0.0	0.0	741739150.8764819	0.0	221654.6279664837	0.0	272.3680210760969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4136652654.923288	362953.4689333578	15508914.855616048	0.0	0.0	0.0	0.0	17740369859.34622	0.0	2826915.4888931285	0.0	0.0	0.0	0.0	1875633257.7156727	0.0	18782839.646559693	0.0	0.0	0.0	0.0	2061123575.7113004	0.0	5625234.744167467	0.0	0.0	0.0	0.0	9479939407.209312	0.0	19687902.775535163	0.0	0.0	0.0	0.0	5356896129.089285	0.0	2.932253056291529	0.0	0.0	0.0	0.0	35613046174.70391	0.0	481942.88439289306	0.0	0.0	0.0	0.0	3292016000.0	0.0	0.0	0.0	0.0	0.0	0.0	5076018756.519531	7.838716992014675	1.3142462024511417	0.0	0.0	0.0	0.0	2595795303.886818	0.0	859887.1021472254	0.0	0.0	0.0	0.0	113680000.0	0.0	0.0	0.0	0.0	0.0	0.0	4758461079.305594	14313.771034336449	190674.15971949708	0.0	0.0	0.0	0.0	2058658363.78476	0.0	627.1910647857378	0.0	0.0	0.0	0.0	72240000.0	0.0	0.0	0.0	0.0	0.0	0.0	3537657893.4951124	28190.45142631804	37503323.45179692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1822380741.264694	0.0	367039249.2092735	0.0	0.0	0.0	0.0	11257166875.585749	3296.0385812257064	206532768.2330859	0.0	0.0	0.0	0.0	5586848751.05682	4.83641621441898	91650.79101036656	0.0	0.0	0.0	0.0	13684980957.338392	0.0	2326304.7102314904	0.0	4590.897417605934	0.0	0.0	3530491010.131668	0.0	40.64720057285642	0.0	0.0	0.0	0.0	694848000.0	0.0	227508.47760333616	0.0	0.0	0.0	0.0	1568000.0	0.0	24211.516619462065	0.0	0.0	0.0	0.0	1057349046.6557628	0.0	108187099.5940212	0.0	0.0	0.0	0.0	75806730019.34537	25602711.723496668	538648942.938333	0.0	0.0	0.0	0.0	1994173943.049376	194421.55364483333	174974629.4918996	0.0	0.0	0.0	0.0	954033742999.448	83336240.88418019	31796206.839788064	0.0	0.0	0.0	0.0	19920403372.97326	32652.229726933067	0.0	0.0	0.0	0.0	0.0	206756768.8543371	333175.0645865005	6564363.462895548	0.0	0.0	0.0	0.0	36427725086.83373	0.0	6197637312.029661	0.0	0.0	0.0	0.0	415349978992.2562	2167172.689983756	822411493.4168289	0.0	0.0	0.0	0.0	32280923737.35536	13131214.312145252	34852838.21251537	0.0	0.0	0.0	0.0	14327958947.031626	24840.395800231123	778997827.2100066	0.0	0.0	0.0	0.0	9358030982.989843	9233357.923161898	156249220.39062214	0.0	0.0	0.0	0.0	2125563131.884672	7637728.310674008	21106939.02604665	0.0	0.0	0.0	0.0	32513127968.51745	92604930.67182688	24173576.7032204	0.0	0.0	0.0	0.0	211682454.69270068	0.0	0.0	0.0	0.0	0.0	0.0	2681665800.903893	0.0	73.87759463743808	0.0	0.0	0.0	0.0	175649178891.48682	0.0	0.0	0.0	0.0	0.0	0.0	29921087025.702374	0.0	0.0	0.0	0.0	0.0	0.0	315882295088.6264	13036.176600407189	63300169.37897525	0.0	0.0	0.0	0.0	86102271156.65256	0.0	1374848.6762452042	0.0	0.0	0.0	0.0	8886314234.83736	1473.048302146433	9145341.71301991	0.0	0.0	0.0	0.0	757680888188.31	5297.858674738987	196513742.53866747	0.0	0.0	0.0	0.0	5020447914.104462	0.0	28826394.726535697	0.0	0.0	0.0	0.0
1998	7196895716.570802	0.0	329588009.3584494	0.0	0.0	0.0	0.0	796756396.0790945	0.0	8472.918069733607	0.0	0.0	0.0	0.0	1581755770.4670727	0.0	862257.6164655386	0.0	116.97127937336816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4187045654.4715614	381014.3732098974	20732859.68946239	0.0	0.0	0.0	0.0	18373131198.601685	0.0	2041798.2803139293	0.0	0.0	0.0	0.0	1693447537.4955704	0.0	10104032.208212214	0.0	0.0	0.0	0.0	1601319344.898942	0.0	3086379.022170198	0.0	0.0	0.0	0.0	9551197442.592394	0.0	16451228.220699938	0.0	0.0	0.0	0.0	5785090039.039276	0.0	0.9672008131524824	0.0	0.0	0.0	0.0	36093181566.50076	0.0	724150.1657691032	0.0	0.0	0.0	0.0	3295712000.0	0.0	0.0	0.0	0.0	0.0	0.0	5110049739.838817	74.77068877142939	2.3516925468695065	0.0	0.0	0.0	0.0	2663181161.126836	0.0	1025917.526373442	0.0	0.0	0.0	0.0	117488000.0	0.0	0.0	0.0	0.0	0.0	0.0	4898452215.21156	14096.65332976528	233906.9590144888	0.0	0.0	0.0	0.0	2214197219.291888	0.0	230.85981037649572	0.0	5361.0540311857885	0.0	0.0	72240000.0	0.0	0.0	0.0	0.0	0.0	0.0	3418042847.8447685	21759.65634383576	242459624.61366227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1859878631.2474504	0.0	397856365.8465363	0.0	0.0	0.0	0.0	11360610996.556076	4279.711539191788	234654926.20965892	0.0	0.0	0.0	0.0	5516323730.391634	5.417346258668001	98072.51998949348	0.0	0.0	0.0	0.0	12594992095.337631	0.0	6651110.322816256	0.0	499.8528253554066	0.0	0.0	3333998910.951295	0.0	4.073442214501718	0.0	0.0	0.0	0.0	694848000.0	0.0	155634.89904004458	0.0	0.0	0.0	0.0	1232000.0	0.0	620979.9231502046	0.0	0.0	0.0	0.0	949129747.4978732	0.0	154255110.29584545	0.0	0.0	0.0	0.0	81043202690.22987	1544.397110786244	612803208.1088216	0.0	0.0	0.0	0.0	1989191716.714572	189482.7286384384	98464390.40483332	0.0	0.0	0.0	0.0	943966311418.6984	41982770.06033932	34333827.24713732	0.0	0.0	0.0	0.0	21450799857.955643	4710.587118312008	0.0	0.0	0.0	0.0	0.0	229102814.48524025	7605927.641166775	54701665.17318939	0.0	0.0	0.0	0.0	40871783010.09548	0.0	985057215.1030704	0.0	0.0	0.0	0.0	418212490989.1743	7557380.293546418	751163762.6512876	0.0	0.0	0.0	0.0	32377186189.402195	40796700.94808588	40185685.42014384	0.0	0.0	0.0	0.0	12069339260.256008	22088.52844941796	765250117.5943426	0.0	0.0	0.0	0.0	8835274619.147184	75287920.42015833	175211460.00351864	0.0	0.0	0.0	0.0	2133075938.1886847	8260422.396358459	21775163.933517706	0.0	0.0	0.0	0.0	32603848547.160507	2595973.9707300044	604972.9932649317	0.0	0.0	0.0	0.0	221659875.1792045	0.0	0.0	0.0	0.0	0.0	0.0	2873148497.944063	0.0	11.323173626942154	0.0	0.0	0.0	0.0	179172418231.99338	0.0	0.0	0.0	0.0	0.0	0.0	30486492271.95755	0.0	0.0	0.0	0.0	0.0	0.0	320084875360.37256	8936.379766453814	60981648.439452834	0.0	0.0	0.0	0.0	88509118068.53278	0.0	1563201.478787365	0.0	0.0	0.0	0.0	8914071247.995934	1120.1052140807003	353346356.8755468	0.0	0.0	0.0	0.0	779748525061.5233	5667.783384266554	258036561.8651696	0.0	0.0	0.0	0.0	5238993832.976056	0.0	26460300.450731385	0.0	0.0	0.0	0.0
