year	component	emission	sector	value	unit
2012	import_footprint	CH4	Basic metals	2367.471340291959	t
2012	import_footprint	CH4	Fabricated metal products, except machinery and equipment	3182.5973030595123	t
2012	import_footprint	CH4	Computer, electronic and optical products	18537.463945286516	t
2012	import_footprint	CH4	Electrical equipment	11372.031173328207	t
2012	import_footprint	CH4	Machinery and equipment n.e.c.	8535.710552001136	t
2012	import_footprint	CH4	Motor vehicles, trailers and semi-trailers	12156.073751915901	t
2012	import_footprint	CH4	Other transport equipment	20511.49211995212	t
2012	import_footprint	CH4	Furniture; other manufactured goods	15612.82748144065	t
2012	import_footprint	CH4	Repair and installation services of machinery and equipment	1462.7287452923938	t
2012	import_footprint	CH4	Electricity, gas, steam and air-conditioning	1552.0416186573555	t
2012	import_footprint	CH4	Natural water; water treatment and supply services	525.0339877353705	t
2012	import_footprint	CH4	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	6436.487623676015	t
2012	import_footprint	CH4	Constructions and construction works	47553.57489201709	t
2012	import_footprint	CH4	Wholesale and retail trade and repair services of motor vehicles and motorcycles	6915.467433076897	t
2012	import_footprint	CH4	Wholesale trade services, except of motor vehicles and motorcycles	9859.988377982203	t
2012	import_footprint	CH4	Retail trade services, except of motor vehicles and motorcycles	5904.395904199691	t
2012	import_footprint	CH4	Land transport services and transport services via pipelines	3733.7781040639616	t
2012	import_footprint	CH4	Water transport services	4043.2096853914077	t
2012	import_footprint	CH4	Air transport services	8008.949756187827	t
2012	import_footprint	CH4	Warehousing and support services for transportation	8258.189150959395	t
2012	import_footprint	CH4	Postal and courier services	474.87656363881973	t
2012	import_footprint	CH4	Accommodation and food services	38231.32767736457	t
2012	import_footprint	CH4	Publishing services	1259.5793947468874	t
2012	import_footprint	CH4	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	1488.5921360422942	t
2012	import_footprint	CH4	Telecommunications services	2168.3558630789244	t
2012	import_footprint	CH4	Computer programming, consultancy and related services; information services	3208.5274297359847	t
2012	import_footprint	CH4	Financial services, except insurance and pension funding	1396.2449951717433	t
2012	import_footprint	CH4	Insurance, reinsurance and pension funding services, except compulsory social security	702.2441854533685	t
2012	import_footprint	CH4	Services auxiliary to financial services and insurance services	303.8864774841788	t
2012	import_footprint	CH4	Real estate services (excluding imputed rents)	3741.955383322948	t
2012	import_footprint	CH4	Imputed rents of owner-occupied dwellings	6357.718727983235	t
2012	import_footprint	CH4	Legal and accounting services; services of head offices; management consulting services	5397.473351607004	t
2012	import_footprint	CH4	Architectural and engineering services; technical testing and analysis services	10427.96291600411	t
2012	import_footprint	CH4	Scientific research and development services	2808.6307268047503	t
2012	import_footprint	CH4	Advertising and market research services	11.012556616615512	t
2012	import_footprint	CH4	Other professional, scientific and technical services; veterinary services	525.6800552664998	t
2012	import_footprint	CH4	Rental and leasing services	886.8822898084361	t
2012	import_footprint	CH4	Employment services	634.0078143206895	t
2012	import_footprint	CH4	Travel agency, tour operator and other reservation services and related services	7061.119823594454	t
2012	import_footprint	CH4	Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services	743.8535620220371	t
2012	import_footprint	CH4	Public administration and defence services; compulsory social security services	13033.081849292528	t
2012	import_footprint	CH4	Education services	5548.104312915473	t
2012	import_footprint	CH4	Human health services	13970.880796708354	t
2012	import_footprint	CH4	Social work services	7332.768933968117	t
2012	import_footprint	CH4	Creative, arts and entertainment services; library, archive, museum and other cultural services; gambling and betting services	3591.444477284255	t
2012	import_footprint	CH4	Sporting services and amusement and recreation services	1719.4951315449555	t
2012	import_footprint	CH4	Services furnished by membership organisations	2003.842836526553	t
2012	import_footprint	CH4	Repair services of computers and personal and household goods	53.44038837366248	t
2012	import_footprint	CH4	Other personal services	945.1840629677015	t
2012	import_footprint	CH4	Services of households as employers; undifferentiated goods and services produced by households for own use	0.0	t
2012	import_footprint	CH4	Services provided by extraterritorial organisations and bodies	0.0	t
2012	import_footprint	N2O	Products of agriculture, hunting and related services	1215.577829867363	t
2012	import_footprint	N2O	Products of forestry, logging and related services	0.8773683463668832	t
2012	import_footprint	N2O	Fish and other fishing products; aquaculture products; support services to fishing	53.84387447692946	t
2012	import_footprint	N2O	Mining and quarrying	72.57019373991092	t
2012	import_footprint	N2O	Food products, beverages and tobacco products	2278.7939399240736	t
2012	import_footprint	N2O	Textiles, wearing apparel and leather products	588.4572471562791	t
2012	import_footprint	N2O	Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials	7.906051609070698	t
2012	import_footprint	N2O	Paper and paper products	30.091383918158513	t
2012	import_footprint	N2O	Printing and recording services	0.24134455300966287	t
2012	import_footprint	N2O	Coke and refined petroleum products	0.0	t
2012	import_footprint	N2O	Chemicals and chemical products	0.0	t
2012	import_footprint	N2O	Basic pharmaceutical products and pharmaceutical preparations	224.8688053095709	t
2012	import_footprint	N2O	Rubber and plastics products	17.27766042485196	t
2012	import_footprint	N2O	Other non-metallic mineral products	15.956316005967356	t
2012	import_footprint	N2O	Basic metals	15.966327703844684	t
2012	import_footprint	N2O	Fabricated metal products, except machinery and equipment	28.13040742860998	t
2012	import_footprint	N2O	Computer, electronic and optical products	210.74750329453576	t
2012	import_footprint	N2O	Electrical equipment	90.32117464315637	t
2012	import_footprint	N2O	Machinery and equipment n.e.c.	92.50567884364119	t
2012	import_footprint	N2O	Motor vehicles, trailers and semi-trailers	133.94731903845695	t
2012	import_footprint	N2O	Other transport equipment	206.91790234531652	t
2012	import_footprint	N2O	Furniture; other manufactured goods	256.2262774931572	t
2012	import_footprint	N2O	Repair and installation services of machinery and equipment	15.920633564801031	t
2012	import_footprint	N2O	Electricity, gas, steam and air-conditioning	20.09209629895528	t
2012	import_footprint	N2O	Natural water; water treatment and supply services	5.37603300585189	t
2012	import_footprint	N2O	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	12.560043099444886	t
2012	import_footprint	N2O	Constructions and construction works	588.2730552741525	t
2012	import_footprint	N2O	Wholesale and retail trade and repair services of motor vehicles and motorcycles	68.40694554624507	t
2012	import_footprint	N2O	Wholesale trade services, except of motor vehicles and motorcycles	120.48885197081682	t
2012	import_footprint	N2O	Retail trade services, except of motor vehicles and motorcycles	67.63097621937385	t
2012	import_footprint	N2O	Land transport services and transport services via pipelines	37.23848491169776	t
2012	import_footprint	N2O	Water transport services	52.40208761945042	t
2012	import_footprint	N2O	Air transport services	50.49307699735728	t
2012	import_footprint	N2O	Warehousing and support services for transportation	79.37008125350256	t
2012	import_footprint	N2O	Postal and courier services	5.8020462873478245	t
2012	import_footprint	N2O	Accommodation and food services	1727.0367091720132	t
2012	import_footprint	N2O	Publishing services	19.310708097325147	t
2012	import_footprint	N2O	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	19.95760869543352	t
2012	import_footprint	N2O	Telecommunications services	32.16710045907034	t
2012	import_footprint	N2O	Computer programming, consultancy and related services; information services	48.207685076568644	t
2012	import_footprint	N2O	Financial services, except insurance and pension funding	21.978271682177795	t
2012	import_footprint	N2O	Insurance, reinsurance and pension funding services, except compulsory social security	11.262789629216352	t
2012	import_footprint	N2O	Services auxiliary to financial services and insurance services	5.165220680607652	t
2012	import_footprint	N2O	Real estate services (excluding imputed rents)	42.543905101893344	t
2012	import_footprint	N2O	Imputed rents of owner-occupied dwellings	87.06157323115647	t
2012	import_footprint	N2O	Legal and accounting services; services of head offices; management consulting services	99.78726096393581	t
2012	import_footprint	N2O	Architectural and engineering services; technical testing and analysis services	151.9923288193679	t
2012	import_footprint	N2O	Scientific research and development services	51.66974215017183	t
2012	import_footprint	N2O	Advertising and market research services	0.16284574790603995	t
2012	import_footprint	N2O	Other professional, scientific and technical services; veterinary services	7.3527964857491614	t
2012	import_footprint	N2O	Rental and leasing services	12.120620728729483	t
2012	import_footprint	N2O	Employment services	9.76767280277005	t
2012	import_footprint	N2O	Travel agency, tour operator and other reservation services and related services	141.95538782992566	t
2012	import_footprint	N2O	Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services	9.36970195299496	t
2012	import_footprint	N2O	Public administration and defence services; compulsory social security services	209.1797855182928	t
2012	import_footprint	N2O	Education services	76.77591687426563	t
2012	import_footprint	N2O	Human health services	129.2510392466105	t
2012	import_footprint	N2O	Social work services	147.6798759512076	t
2012	import_footprint	N2O	Creative, arts and entertainment services; library, archive, museum and other cultural services; gambling and betting services	57.166729084406256	t
2012	import_footprint	N2O	Sporting services and amusement and recreation services	26.12501192917419	t
2012	import_footprint	N2O	Services furnished by membership organisations	29.174698503544786	t
2012	import_footprint	N2O	Repair services of computers and personal and household goods	0.652610137457522	t
2012	import_footprint	N2O	Other personal services	11.653413404682746	t
2012	import_footprint	N2O	Services of households as employers; undifferentiated goods and services produced by households for own use	0.0	t
2012	import_footprint	N2O	Services provided by extraterritorial organisations and bodies	0.0	t
2012	import_footprint	HFC	Products of agriculture, hunting and related services	40524.295673764165	t CO2-eq
2012	import_footprint	HFC	Products of forestry, logging and related services	394.4716590037432	t CO2-eq
2012	import_footprint	HFC	Fish and other fishing products; aquaculture products; support services to fishing	6525.652569785516	t CO2-eq
2012	import_footprint	HFC	Mining and quarrying	56673.391658861445	t CO2-eq
2012	import_footprint	HFC	Food products, beverages and tobacco products	105630.486735736	t CO2-eq
2012	import_footprint	HFC	Textiles, wearing apparel and leather products	84132.91762547338	t CO2-eq
2012	import_footprint	HFC	Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials	1923.1782417133043	t CO2-eq
2012	import_footprint	HFC	Paper and paper products	6724.28835166051	t CO2-eq
2012	import_footprint	HFC	Printing and recording services	66.05294002839481	t CO2-eq
2012	import_footprint	HFC	Coke and refined petroleum products	0.0	t CO2-eq
2012	import_footprint	HFC	Chemicals and chemical products	0.0	t CO2-eq
2012	import_footprint	HFC	Basic pharmaceutical products and pharmaceutical preparations	168407.5000551063	t CO2-eq
2012	import_footprint	HFC	Rubber and plastics products	6843.392341054767	t CO2-eq
2012	import_footprint	HFC	Other non-metallic mineral products	8004.860253536133	t CO2-eq
2012	import_footprint	HFC	Basic metals	6044.393006716918	t CO2-eq
2012	import_footprint	HFC	Fabricated metal products, except machinery and equipment	11464.504706636162	t CO2-eq
2012	import_footprint	HFC	Computer, electronic and optical products	68654.275617247	t CO2-eq
2012	import_footprint	HFC	Electrical equipment	31249.434375414607	t CO2-eq
2012	import_footprint	HFC	Machinery and equipment n.e.c.	29060.623051062386	t CO2-eq
2012	import_footprint	HFC	Motor vehicles, trailers and semi-trailers	45658.9909861077	t CO2-eq
2012	import_footprint	HFC	Other transport equipment	66621.35318755962	t CO2-eq
2012	import_footprint	HFC	Furniture; other manufactured goods	43349.65421641943	t CO2-eq
2012	import_footprint	HFC	Repair and installation services of machinery and equipment	4407.158475226069	t CO2-eq
2012	import_footprint	HFC	Electricity, gas, steam and air-conditioning	4017.3467685254864	t CO2-eq
2012	import_footprint	HFC	Natural water; water treatment and supply services	1704.0136916155786	t CO2-eq
2012	import_footprint	HFC	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	6238.965231078255	t CO2-eq
2012	import_footprint	HFC	Constructions and construction works	168056.76488026482	t CO2-eq
2012	import_footprint	HFC	Wholesale and retail trade and repair services of motor vehicles and motorcycles	23196.325399117857	t CO2-eq
2012	import_footprint	HFC	Wholesale trade services, except of motor vehicles and motorcycles	29699.88803797117	t CO2-eq
2012	import_footprint	HFC	Retail trade services, except of motor vehicles and motorcycles	18165.772248680903	t CO2-eq
2012	import_footprint	HFC	Land transport services and transport services via pipelines	12797.162552712118	t CO2-eq
2012	import_footprint	HFC	Water transport services	11898.078905605416	t CO2-eq
2012	import_footprint	HFC	Air transport services	16133.02389137273	t CO2-eq
2012	import_footprint	HFC	Warehousing and support services for transportation	23416.227334385097	t CO2-eq
2012	import_footprint	HFC	Postal and courier services	1501.593085021881	t CO2-eq
2012	import_footprint	HFC	Accommodation and food services	75734.07526231222	t CO2-eq
2012	import_footprint	HFC	Publishing services	4307.4068647377935	t CO2-eq
2012	import_footprint	HFC	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	5183.177110948212	t CO2-eq
2012	import_footprint	HFC	Telecommunications services	6533.090888643346	t CO2-eq
2012	import_footprint	HFC	Computer programming, consultancy and related services; information services	9703.215438700325	t CO2-eq
2012	import_footprint	HFC	Financial services, except insurance and pension funding	3972.0926488369723	t CO2-eq
2012	import_footprint	HFC	Insurance, reinsurance and pension funding services, except compulsory social security	2015.017752510382	t CO2-eq
2012	import_footprint	HFC	Services auxiliary to financial services and insurance services	822.2817479360776	t CO2-eq
2012	import_footprint	HFC	Real estate services (excluding imputed rents)	10737.795242491227	t CO2-eq
2012	import_footprint	HFC	Imputed rents of owner-occupied dwellings	24091.798503907023	t CO2-eq
2012	import_footprint	HFC	Legal and accounting services; services of head offices; management consulting services	19086.47038370134	t CO2-eq
2012	import_footprint	HFC	Architectural and engineering services; technical testing and analysis services	32331.939217709696	t CO2-eq
2012	import_footprint	HFC	Scientific research and development services	5277.555794623842	t CO2-eq
2012	import_footprint	HFC	Advertising and market research services	35.45522051207806	t CO2-eq
2012	import_footprint	HFC	Other professional, scientific and technical services; veterinary services	1858.009703184994	t CO2-eq
2012	import_footprint	HFC	Rental and leasing services	2675.547794481999	t CO2-eq
2012	import_footprint	HFC	Employment services	1943.7083276979984	t CO2-eq
2012	import_footprint	HFC	Travel agency, tour operator and other reservation services and related services	13848.887533460098	t CO2-eq
2012	import_footprint	HFC	Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services	2649.6934659728013	t CO2-eq
2012	import_footprint	HFC	Public administration and defence services; compulsory social security services	41205.41459213375	t CO2-eq
2012	import_footprint	HFC	Education services	17749.506619245785	t CO2-eq
2012	import_footprint	HFC	Human health services	49120.36348071738	t CO2-eq
2012	import_footprint	HFC	Social work services	23055.125974268147	t CO2-eq
2012	import_footprint	HFC	Creative, arts and entertainment services; library, archive, museum and other cultural services; gambling and betting services	10968.4992169697	t CO2-eq
2012	import_footprint	HFC	Sporting services and amusement and recreation services	5222.056958573203	t CO2-eq
2012	import_footprint	HFC	Services furnished by membership organisations	6022.926565079119	t CO2-eq
2012	import_footprint	HFC	Repair services of computers and personal and household goods	166.66531072563376	t CO2-eq
2012	import_footprint	HFC	Other personal services	2835.033087977886	t CO2-eq
2012	import_footprint	HFC	Services of households as employers; undifferentiated goods and services produced by households for own use	0.0	t CO2-eq
2012	import_footprint	HFC	Services provided by extraterritorial organisations and bodies	0.0	t CO2-eq
2012	import_footprint	PFC	Products of agriculture, hunting and related services	963.4528186175937	t CO2-eq
2012	import_footprint	PFC	Products of forestry, logging and related services	17.39812652878493	t CO2-eq
2012	import_footprint	PFC	Fish and other fishing products; aquaculture products; support services to fishing	463.1928848217356	t CO2-eq
2012	import_footprint	PFC	Mining and quarrying	3663.2538004415396	t CO2-eq
2012	import_footprint	PFC	Food products, beverages and tobacco products	5168.995447085733	t CO2-eq
2012	import_footprint	PFC	Textiles, wearing apparel and leather products	2508.154246304306	t CO2-eq
2012	import_footprint	PFC	Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials	128.42952107074026	t CO2-eq
2012	import_footprint	PFC	Paper and paper products	283.2059794218733	t CO2-eq
2012	import_footprint	PFC	Printing and recording services	7.068102309276748	t CO2-eq
2012	import_footprint	PFC	Coke and refined petroleum products	0.0	t CO2-eq
2012	import_footprint	PFC	Chemicals and chemical products	0.0	t CO2-eq
2012	import_footprint	PFC	Basic pharmaceutical products and pharmaceutical preparations	3794.3901823098595	t CO2-eq
2012	import_footprint	PFC	Rubber and plastics products	227.8559669315581	t CO2-eq
2012	import_footprint	PFC	Other non-metallic mineral products	541.3700675249838	t CO2-eq
2012	import_footprint	PFC	Basic metals	6113.268250451013	t CO2-eq
2012	import_footprint	PFC	Fabricated metal products, except machinery and equipment	3903.9251416491525	t CO2-eq
2012	import_footprint	PFC	Computer, electronic and optical products	6329.763473445719	t CO2-eq
2012	import_footprint	PFC	Electrical equipment	7143.0794312172875	t CO2-eq
2012	import_footprint	PFC	Machinery and equipment n.e.c.	7863.773390586461	t CO2-eq
2012	import_footprint	PFC	Motor vehicles, trailers and semi-trailers	9284.542117922463	t CO2-eq
2012	import_footprint	PFC	Other transport equipment	18009.269629073864	t CO2-eq
2012	import_footprint	PFC	Furniture; other manufactured goods	7442.743067587595	t CO2-eq
2012	import_footprint	PFC	Repair and installation services of machinery and equipment	1563.7882356167786	t CO2-eq
2012	import_footprint	PFC	Electricity, gas, steam and air-conditioning	336.0651885602159	t CO2-eq
2012	import_footprint	PFC	Natural water; water treatment and supply services	535.9744185417305	t CO2-eq
2012	import_footprint	PFC	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	738.1738870646408	t CO2-eq
2012	import_footprint	PFC	Constructions and construction works	20715.085215086143	t CO2-eq
2012	import_footprint	PFC	Wholesale and retail trade and repair services of motor vehicles and motorcycles	2987.2829408812477	t CO2-eq
2012	import_footprint	PFC	Wholesale trade services, except of motor vehicles and motorcycles	3815.991559800703	t CO2-eq
2012	import_footprint	PFC	Retail trade services, except of motor vehicles and motorcycles	2142.599991999736	t CO2-eq
2012	import_footprint	PFC	Land transport services and transport services via pipelines	1162.0525692423766	t CO2-eq
2012	import_footprint	PFC	Water transport services	838.4849611873566	t CO2-eq
2012	import_footprint	PFC	Air transport services	1113.0790790090077	t CO2-eq
2012	import_footprint	PFC	Warehousing and support services for transportation	9292.265844548065	t CO2-eq
2012	import_footprint	PFC	Postal and courier services	143.4957991003822	t CO2-eq
2012	import_footprint	PFC	Accommodation and food services	3115.8808209213994	t CO2-eq
2012	import_footprint	PFC	Publishing services	471.87216265668474	t CO2-eq
2012	import_footprint	PFC	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	486.06042484514455	t CO2-eq
2012	import_footprint	PFC	Telecommunications services	713.4220585698328	t CO2-eq
2012	import_footprint	PFC	Computer programming, consultancy and related services; information services	968.2403631173534	t CO2-eq
2012	import_footprint	PFC	Financial services, except insurance and pension funding	383.5333092480851	t CO2-eq
2012	import_footprint	PFC	Insurance, reinsurance and pension funding services, except compulsory social security	242.36723550415255	t CO2-eq
2012	import_footprint	PFC	Services auxiliary to financial services and insurance services	68.08427751277648	t CO2-eq
2012	import_footprint	PFC	Real estate services (excluding imputed rents)	1220.0338495825356	t CO2-eq
2012	import_footprint	PFC	Imputed rents of owner-occupied dwellings	2247.5041975769645	t CO2-eq
2012	import_footprint	PFC	Legal and accounting services; services of head offices; management consulting services	917.9662592517025	t CO2-eq
2012	import_footprint	PFC	Architectural and engineering services; technical testing and analysis services	3590.0788698302176	t CO2-eq
2012	import_footprint	PFC	Scientific research and development services	447.52788393365574	t CO2-eq
2012	import_footprint	PFC	Advertising and market research services	3.682933160056376	t CO2-eq
2012	import_footprint	PFC	Other professional, scientific and technical services; veterinary services	113.02701592671104	t CO2-eq
2012	import_footprint	PFC	Rental and leasing services	311.5974834545151	t CO2-eq
2012	import_footprint	PFC	Employment services	163.46185421395643	t CO2-eq
2012	import_footprint	PFC	Travel agency, tour operator and other reservation services and related services	870.9907583836828	t CO2-eq
2012	import_footprint	PFC	Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services	169.67646075817848	t CO2-eq
2012	import_footprint	PFC	Public administration and defence services; compulsory social security services	4492.0442576112455	t CO2-eq
2012	import_footprint	PFC	Education services	1586.715688098868	t CO2-eq
2012	import_footprint	PFC	Human health services	2386.9110868817343	t CO2-eq
2012	import_footprint	PFC	Social work services	2974.956649182451	t CO2-eq
2012	import_footprint	PFC	Creative, arts and entertainment services; library, archive, museum and other cultural services; gambling and betting services	1073.2971587534387	t CO2-eq
2012	import_footprint	PFC	Sporting services and amusement and recreation services	656.1980753641727	t CO2-eq
2012	import_footprint	PFC	Services furnished by membership organisations	629.351627248055	t CO2-eq
2012	import_footprint	PFC	Repair services of computers and personal and household goods	22.329301853779732	t CO2-eq
2012	import_footprint	PFC	Other personal services	287.3377499051975	t CO2-eq
2012	import_footprint	PFC	Services of households as employers; undifferentiated goods and services produced by households for own use	0.0	t CO2-eq
2012	import_footprint	PFC	Services provided by extraterritorial organisations and bodies	0.0	t CO2-eq
2012	import_footprint	SF6_NF3	Products of agriculture, hunting and related services	5012.754794628321	t CO2-eq
2012	import_footprint	SF6_NF3	Products of forestry, logging and related services	47.60765719635215	t CO2-eq
2012	import_footprint	SF6_NF3	Fish and other fishing products; aquaculture products; support services to fishing	937.8844133138095	t CO2-eq
2012	import_footprint	SF6_NF3	Mining and quarrying	7007.864685104262	t CO2-eq
2012	import_footprint	SF6_NF3	Food products, beverages and tobacco products	14491.35063114767	t CO2-eq
2012	import_footprint	SF6_NF3	Textiles, wearing apparel and leather products	15534.686496926728	t CO2-eq
2012	import_footprint	SF6_NF3	Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials	297.06984958560247	t CO2-eq
2012	import_footprint	SF6_NF3	Paper and paper products	809.1214881913709	t CO2-eq
2012	import_footprint	SF6_NF3	Printing and recording services	9.527749615590075	t CO2-eq
2012	import_footprint	SF6_NF3	Coke and refined petroleum products	0.0	t CO2-eq
2012	import_footprint	SF6_NF3	Chemicals and chemical products	0.0	t CO2-eq
2012	import_footprint	SF6_NF3	Basic pharmaceutical products and pharmaceutical preparations	18337.372290323776	t CO2-eq
2012	import_footprint	SF6_NF3	Rubber and plastics products	897.2552243763924	t CO2-eq
2012	import_footprint	SF6_NF3	Other non-metallic mineral products	1224.2360220965822	t CO2-eq
2012	import_footprint	SF6_NF3	Basic metals	1244.7068295164324	t CO2-eq
2012	import_footprint	SF6_NF3	Fabricated metal products, except machinery and equipment	2374.9131274458123	t CO2-eq
2012	import_footprint	SF6_NF3	Computer, electronic and optical products	14406.791154455223	t CO2-eq
2012	import_footprint	SF6_NF3	Electrical equipment	12392.072952826476	t CO2-eq
2012	import_footprint	SF6_NF3	Machinery and equipment n.e.c.	7014.173011608767	t CO2-eq
2012	import_footprint	SF6_NF3	Motor vehicles, trailers and semi-trailers	10087.662167114242	t CO2-eq
2012	import_footprint	SF6_NF3	Other transport equipment	17176.01257754624	t CO2-eq
2012	import_footprint	SF6_NF3	Furniture; other manufactured goods	10003.989927320323	t CO2-eq
2012	import_footprint	SF6_NF3	Repair and installation services of machinery and equipment	1029.8318136350476	t CO2-eq
2012	import_footprint	SF6_NF3	Electricity, gas, steam and air-conditioning	869.4055986975641	t CO2-eq
2012	import_footprint	SF6_NF3	Natural water; water treatment and supply services	311.5736480468864	t CO2-eq
2012	import_footprint	SF6_NF3	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	1810.9776339729049	t CO2-eq
2012	import_footprint	SF6_NF3	Constructions and construction works	32026.62200348901	t CO2-eq
2012	import_footprint	SF6_NF3	Wholesale and retail trade and repair services of motor vehicles and motorcycles	4106.942986081596	t CO2-eq
2012	import_footprint	SF6_NF3	Wholesale trade services, except of motor vehicles and motorcycles	5628.723456310639	t CO2-eq
2012	import_footprint	SF6_NF3	Retail trade services, except of motor vehicles and motorcycles	3354.004751207451	t CO2-eq
2012	import_footprint	SF6_NF3	Land transport services and transport services via pipelines	2218.4034266924014	t CO2-eq
2012	import_footprint	SF6_NF3	Water transport services	2843.3713644642967	t CO2-eq
2012	import_footprint	SF6_NF3	Air transport services	3149.8369339788383	t CO2-eq
2012	import_footprint	SF6_NF3	Warehousing and support services for transportation	5831.501664965721	t CO2-eq
2012	import_footprint	SF6_NF3	Postal and courier services	259.2942061461302	t CO2-eq
2012	import_footprint	SF6_NF3	Accommodation and food services	12715.937575136033	t CO2-eq
2012	import_footprint	SF6_NF3	Publishing services	735.4730322710751	t CO2-eq
2012	import_footprint	SF6_NF3	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	911.411352616929	t CO2-eq
2012	import_footprint	SF6_NF3	Telecommunications services	1203.434468635495	t CO2-eq
2012	import_footprint	SF6_NF3	Computer programming, consultancy and related services; information services	1871.5863004040743	t CO2-eq
2012	import_footprint	SF6_NF3	Financial services, except insurance and pension funding	790.2993367318971	t CO2-eq
2012	import_footprint	SF6_NF3	Insurance, reinsurance and pension funding services, except compulsory social security	407.1665297338871	t CO2-eq
2012	import_footprint	SF6_NF3	Services auxiliary to financial services and insurance services	174.3675550990871	t CO2-eq
2012	import_footprint	SF6_NF3	Real estate services (excluding imputed rents)	2109.892291550815	t CO2-eq
2012	import_footprint	SF6_NF3	Imputed rents of owner-occupied dwellings	4059.2788350812875	t CO2-eq
2012	import_footprint	SF6_NF3	Legal and accounting services; services of head offices; management consulting services	3075.2078887683783	t CO2-eq
2012	import_footprint	SF6_NF3	Architectural and engineering services; technical testing and analysis services	6513.240607370761	t CO2-eq
2012	import_footprint	SF6_NF3	Scientific research and development services	1221.3204232270682	t CO2-eq
2012	import_footprint	SF6_NF3	Advertising and market research services	6.685688498226788	t CO2-eq
2012	import_footprint	SF6_NF3	Other professional, scientific and technical services; veterinary services	301.4329979287611	t CO2-eq
2012	import_footprint	SF6_NF3	Rental and leasing services	489.65910364797094	t CO2-eq
2012	import_footprint	SF6_NF3	Employment services	350.7149427812019	t CO2-eq
2012	import_footprint	SF6_NF3	Travel agency, tour operator and other reservation services and related services	2636.1238664465673	t CO2-eq
2012	import_footprint	SF6_NF3	Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services	422.9776386461444	t CO2-eq
2012	import_footprint	SF6_NF3	Public administration and defence services; compulsory social security services	7857.878584681542	t CO2-eq
2012	import_footprint	SF6_NF3	Education services	3072.113513009523	t CO2-eq
2012	import_footprint	SF6_NF3	Human health services	6692.498280275979	t CO2-eq
2012	import_footprint	SF6_NF3	Social work services	3919.4147671265578	t CO2-eq
2012	import_footprint	SF6_NF3	Creative, arts and entertainment services; library, archive, museum and other cultural services; gambling and betting services	2088.099932918214	t CO2-eq
2012	import_footprint	SF6_NF3	Sporting services and amusement and recreation services	1045.0752459374894	t CO2-eq
2012	import_footprint	SF6_NF3	Services furnished by membership organisations	1147.0957813951998	t CO2-eq
2012	import_footprint	SF6_NF3	Repair services of computers and personal and household goods	38.06325468197876	t CO2-eq
2012	import_footprint	SF6_NF3	Other personal services	623.49484230302	t CO2-eq
2012	import_footprint	SF6_NF3	Services of households as employers; undifferentiated goods and services produced by households for own use	0.0	t CO2-eq
2012	import_footprint	SF6_NF3	Services provided by extraterritorial organisations and bodies	0.0	t CO2-eq
2012	footprint_gross_exports	GHG	Products of agriculture, hunting and related services	0.059541832765006505	Mt
2012	footprint_gross_exports	GHG	Products of forestry, logging and related services	0.017151899045404866	Mt
2012	footprint_gross_exports	GHG	Fish and other fishing products; aquaculture products; support services to fishing	1.127113115804434	Mt
2012	footprint_gross_exports	GHG	Mining and quarrying	18.53030667400938	Mt
2012	footprint_gross_exports	GHG	Food products, beverages and tobacco products	2.4706585409455313	Mt
2012	footprint_gross_exports	GHG	Textiles, wearing apparel and leather products	0.04863577254618826	Mt
2012	footprint_gross_exports	GHG	Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials	0.07155628578523276	Mt
2012	footprint_gross_exports	GHG	Paper and paper products	0.4250016925499233	Mt
2012	footprint_gross_exports	GHG	Printing and recording services	0.004137207732826103	Mt
2012	footprint_gross_exports	GHG	Coke and refined petroleum products	0.0	Mt
2012	footprint_gross_exports	GHG	Chemicals and chemical products	0.0	Mt
2012	footprint_gross_exports	GHG	Basic pharmaceutical products and pharmaceutical preparations	6.171595556913469	Mt
2012	footprint_gross_exports	GHG	Rubber and plastics products	0.1521462130626508	Mt
2012	footprint_gross_exports	GHG	Other non-metallic mineral products	0.20240819738166527	Mt
2012	footprint_gross_exports	GHG	Basic metals	9.737431347359069	Mt
