year	component	emission	value	unit
2018	household_totals	HFC	233152.3546527	t CO2-eq
2018	household_totals	PFC	0.0	t CO2-eq
2018	household_totals	SF6_NF3	24246.9951345	t CO2-eq
2019	domestic_footprint	GHG	23.799643395479297	Mt
2019	domestic_footprint	Biomass CO2	2171.4583644194076	kt
2019	domestic_footprint	CO2	18817.31701913191	kt
2019	domestic_footprint	CH4	109572.63854988296	t
2019	domestic_footprint	N2O	5201.447634660496	t
2019	domestic_footprint	HFC	488219.0142741326	t CO2-eq
2019	domestic_footprint	PFC	14006.05458283372	t CO2-eq
2019	domestic_footprint	SF6_NF3	33683.804908663325	t CO2-eq
2019	footprint_gross_exports	GHG	65.20591465392884	Mt
2019	footprint_gross_exports	Biomass CO2	2899.416626302281	kt
2019	footprint_gross_exports	CO2	54835.7060032709	kt
2019	footprint_gross_exports	CH4	278940.8436790125	t
2019	footprint_gross_exports	N2O	5147.157601190363	t
2019	footprint_gross_exports	HFC	813907.767400856	t CO2-eq
2019	footprint_gross_exports	PFC	272709.27378452534	t CO2-eq
2019	footprint_gross_exports	SF6_NF3	109251.22214476179	t CO2-eq
2019	footprint_gross_imports	GHG	77.72658954522684	Mt
2019	footprint_gross_imports	Biomass CO2	8939.585387092293	kt
2019	footprint_gross_imports	CO2	55003.36772628778	kt
2019	footprint_gross_imports	CH4	613886.1044686474	t
2019	footprint_gross_imports	N2O	10685.795846520608	t
2019	footprint_gross_imports	HFC	2106179.8084520833	t CO2-eq
2019	footprint_gross_imports	PFC	267970.55309188686	t CO2-eq
2019	footprint_gross_imports	SF6_NF3	328524.63294496277	t CO2-eq
2019	import_footprint	GHG	54.699144214150415	Mt
2019	import_footprint	Biomass CO2	6970.778021370603	kt
2019	import_footprint	CO2	39353.16472558499	kt
2019	import_footprint	CH4	401638.583407452	t
2019	import_footprint	N2O	8593.572085769749	t
2019	import_footprint	HFC	1452484.9316871944	t CO2-eq
2019	import_footprint	PFC	138666.3601645278	t CO2-eq
2019	import_footprint	SF6_NF3	231651.25857603762	t CO2-eq
2019	production_account	GHG	65.9781127183317	Mt
2019	production_account	Biomass CO2	3102.0676249999997	kt
2019	production_account	CO2	58002.820021700005	kt
2019	production_account	CH4	176265.9611677	t
2019	production_account	N2O	8256.381475099999	t
2019	production_account	HFC	648431.9049101	t CO2-eq
2019	production_account	PFC	157411.13544	t CO2-eq
2019	production_account	SF6_NF3	46061.6526845	t CO2-eq
2019	total_footprint	GHG	78.4987876096297	Mt
2019	total_footprint	Biomass CO2	9142.23638579001	kt
2019	total_footprint	CO2	58170.4817447169	kt
2019	total_footprint	CH4	511211.22195733496	t
2019	total_footprint	N2O	13795.019720430244	t
2019	total_footprint	HFC	1940703.945961327	t CO2-eq
2019	total_footprint	PFC	152672.41474736153	t CO2-eq
2019	total_footprint	SF6_NF3	265335.063484701	t CO2-eq
2019	total_footprint_with_households	GHG	83.5583547050862	Mt
2019	total_footprint_with_households	Biomass CO2	11359.813776790012	kt
2019	total_footprint_with_households	CO2	62466.439973016895	kt
2019	total_footprint_with_households	CH4	527419.077898035	t
2019	total_footprint_with_households	N2O	14020.373096330244	t
2019	total_footprint_with_households	HFC	2166769.680664727	t CO2-eq
2019	total_footprint_with_households	PFC	152672.41474736153	t CO2-eq
2019	total_footprint_with_households	SF6_NF3	289339.58498470095	t CO2-eq
2019	production_account_with_households	GHG	71.0376798137882	Mt
2019	production_account_with_households	Biomass CO2	5319.6450159999995	kt
2019	production_account_with_households	CO2	62298.77825	kt
2019	production_account_with_households	CH4	192473.8171084	t
2019	production_account_with_households	N2O	8481.734851	t
2019	production_account_with_households	HFC	874497.6396135001	t CO2-eq
2019	production_account_with_households	PFC	157411.13544	t CO2-eq
2019	production_account_with_households	SF6_NF3	70066.17418449999	t CO2-eq
2019	household_totals	GHG	5.0595670954565	Mt
2019	household_totals	Biomass CO2	2217.577391	kt
2019	household_totals	CO2	4295.9582283	kt
2019	household_totals	CH4	16207.8559407	t
2019	household_totals	N2O	225.3533759	t
2019	household_totals	HFC	226065.7347034	t CO2-eq
2019	household_totals	PFC	0.0	t CO2-eq
2019	household_totals	SF6_NF3	24004.5215	t CO2-eq
2020	domestic_footprint	GHG	22.311284345089284	Mt
2020	domestic_footprint	Biomass CO2	1883.6021221653189	kt
2020	domestic_footprint	CO2	17275.51138128691	kt
2020	domestic_footprint	CH4	112541.60117615033	t
2020	domestic_footprint	N2O	5269.358348927923	t
2020	domestic_footprint	HFC	432040.15298696107	t CO2-eq
2020	domestic_footprint	PFC	18712.026387426748	t CO2-eq
2020	domestic_footprint	SF6_NF3	37475.98902987491	t CO2-eq
2020	footprint_gross_exports	GHG	54.55299208434497	Mt
2020	footprint_gross_exports	Biomass CO2	2890.1897205649225	kt
2020	footprint_gross_exports	CO2	46483.400148216184	kt
2020	footprint_gross_exports	CH4	211631.57845507504	t
2020	footprint_gross_exports	N2O	4320.723537934915	t
2020	footprint_gross_exports	HFC	696435.2755896652	t CO2-eq
2020	footprint_gross_exports	PFC	215014.7125930609	t CO2-eq
2020	footprint_gross_exports	SF6_NF3	87466.01365120846	t CO2-eq
2020	footprint_gross_imports	GHG	62.62273835557099	Mt
2020	footprint_gross_imports	Biomass CO2	7811.888154202145	kt
2020	footprint_gross_imports	CO2	44608.976568303915	kt
2020	footprint_gross_imports	CH4	470995.07829493145	t
2020	footprint_gross_imports	N2O	8642.355388400585	t
2020	footprint_gross_imports	HFC	2014790.7877751524	t CO2-eq
2020	footprint_gross_imports	PFC	226374.37981867048	t CO2-eq
2020	footprint_gross_imports	SF6_NF3	294510.24948899803	t CO2-eq
2020	import_footprint	GHG	45.90429347417623	Mt
2020	import_footprint	Biomass CO2	5906.612395271904	kt
2020	import_footprint	CO2	33252.23130140081	kt
2020	import_footprint	CH4	321696.34777250607	t
2020	import_footprint	N2O	7008.852439337748	t
2020	import_footprint	HFC	1427629.8303646261	t CO2-eq
2020	import_footprint	PFC	137801.27604818277	t CO2-eq
2020	import_footprint	SF6_NF3	221787.43230791466	t CO2-eq
2020	production_account	GHG	60.1458315480395	Mt
2020	production_account	Biomass CO2	2868.5160838	kt
2020	production_account	CO2	52402.1662626	kt
2020	production_account	CH4	174874.44910879998	t
2020	production_account	N2O	7956.5789378	t
2020	production_account	HFC	541314.4711661	t CO2-eq
2020	production_account	PFC	145153.63521	t CO2-eq
2020	production_account	SF6_NF3	52219.1855	t CO2-eq
2020	total_footprint	GHG	68.2155778192655	Mt
2020	total_footprint	Biomass CO2	7790.214517437223	kt
2020	total_footprint	CO2	50527.74268268773	kt
2020	total_footprint	CH4	434237.9489486564	t
2020	total_footprint	N2O	12278.210788265671	t
2020	total_footprint	HFC	1859669.9833515873	t CO2-eq
2020	total_footprint	PFC	156513.3024356095	t CO2-eq
2020	total_footprint	SF6_NF3	259263.4213377896	t CO2-eq
2020	total_footprint_with_households	GHG	73.32391257577271	Mt
2020	total_footprint_with_households	Biomass CO2	10080.096901837223	kt
2020	total_footprint_with_households	CO2	54858.37034708773	kt
2020	total_footprint_with_households	CH4	451537.9029540564	t
2020	total_footprint_with_households	N2O	12508.62908426567	t
2020	total_footprint_with_households	HFC	2068151.9648675872	t CO2-eq
2020	total_footprint_with_households	PFC	156513.3024356095	t CO2-eq
2020	total_footprint_with_households	SF6_NF3	283028.9713377896	t CO2-eq
2020	production_account_with_households	GHG	65.2541663045467	Mt
2020	production_account_with_households	Biomass CO2	5158.3984682	kt
2020	production_account_with_households	CO2	56732.793927000006	kt
2020	production_account_with_households	CH4	192174.4031142	t
2020	production_account_with_households	N2O	8186.9972338	t
2020	production_account_with_households	HFC	749796.4526821	t CO2-eq
2020	production_account_with_households	PFC	145153.63521	t CO2-eq
2020	production_account_with_households	SF6_NF3	75984.7355	t CO2-eq
2020	household_totals	GHG	5.108334756507199	Mt
2020	household_totals	Biomass CO2	2289.8823844	kt
2020	household_totals	CO2	4330.6276644	kt
2020	household_totals	CH4	17299.9540054	t
2020	household_totals	N2O	230.418296	t
2020	household_totals	HFC	208481.981516	t CO2-eq
2020	household_totals	PFC	0.0	t CO2-eq
2020	household_totals	SF6_NF3	23765.55	t CO2-eq
2021	domestic_footprint	GHG	19.605576972365654	Mt
2021	domestic_footprint	Biomass CO2	1903.2994634545357	kt
2021	domestic_footprint	CO2	14739.375798127045	kt
2021	domestic_footprint	CH4	108302.9807673921	t
2021	domestic_footprint	N2O	5234.988590171731	t
2021	domestic_footprint	HFC	358129.84308518574	t CO2-eq
2021	domestic_footprint	PFC	63070.84768495624	t CO2-eq
2021	domestic_footprint	SF6_NF3	25245.045585978383	t CO2-eq
2021	footprint_gross_exports	GHG	59.01066555386033	Mt
2021	footprint_gross_exports	Biomass CO2	3650.9328728973505	kt
2021	footprint_gross_exports	CO2	50629.309121428174	kt
2021	footprint_gross_exports	CH4	214199.40796178667	t
2021	footprint_gross_exports	N2O	4498.772992012513	t
2021	footprint_gross_exports	HFC	844125.8655648346	t CO2-eq
2021	footprint_gross_exports	PFC	237693.94732640116	t CO2-eq
2021	footprint_gross_exports	SF6_NF3	109778.35372756074	t CO2-eq
2021	footprint_gross_imports	GHG	71.22075386699402	Mt
2021	footprint_gross_imports	Biomass CO2	10828.305000713317	kt
2021	footprint_gross_imports	CO2	52393.02466606187	kt
2021	footprint_gross_imports	CH4	479738.4645519769	t
2021	footprint_gross_imports	N2O	9150.557059899827	t
2021	footprint_gross_imports	HFC	2378122.6796548325	t CO2-eq
2021	footprint_gross_imports	PFC	229719.23793738024	t CO2-eq
2021	footprint_gross_imports	SF6_NF3	362312.65501111624	t CO2-eq
2021	import_footprint	GHG	52.247577577084435	Mt
2021	import_footprint	Biomass CO2	8306.750482061432	kt
2021	import_footprint	CO2	38978.155371206645	kt
2021	import_footprint	CH4	330854.5108596982	t
2021	import_footprint	N2O	7381.481082015583	t
2021	import_footprint	HFC	1631441.8118235124	t CO2-eq
2021	import_footprint	PFC	151717.18080602278	t CO2-eq
2021	import_footprint	SF6_NF3	266244.42244257714	t CO2-eq
2021	production_account	GHG	59.6430662363164	Mt
2021	production_account	Biomass CO2	3032.6778177	kt
2021	production_account	CO2	51953.8156247	kt
2021	production_account	CH4	173618.43503690002	t
2021	production_account	N2O	7964.6856043	t
2021	production_account	HFC	455574.84081870003	t CO2-eq
2021	production_account	PFC	222762.73788	t CO2-eq
2021	production_account	SF6_NF3	38955.166745	t CO2-eq
2021	total_footprint	GHG	71.8531545494501	Mt
2021	total_footprint	Biomass CO2	10210.049945515968	kt
2021	total_footprint	CO2	53717.53116933369	kt
2021	total_footprint	CH4	439157.49162709026	t
2021	total_footprint	N2O	12616.469672187313	t
2021	total_footprint	HFC	1989571.6549086983	t CO2-eq
2021	total_footprint	PFC	214788.02849097902	t CO2-eq
2021	total_footprint	SF6_NF3	291489.4680285555	t CO2-eq
2021	total_footprint_with_households	GHG	76.92206224198989	Mt
2021	total_footprint_with_households	Biomass CO2	12715.169508415967	kt
2021	total_footprint_with_households	CO2	58041.33834693369	kt
2021	total_footprint_with_households	CH4	456568.63726379024	t
2021	total_footprint_with_households	N2O	12847.465186387313	t
2021	total_footprint_with_households	HFC	2162419.4456378985	t CO2-eq
2021	total_footprint_with_households	PFC	214788.02849097902	t CO2-eq
2021	total_footprint_with_households	SF6_NF3	315016.3031485555	t CO2-eq
2021	production_account_with_households	GHG	64.7119739288562	Mt
2021	production_account_with_households	Biomass CO2	5537.7973806	kt
2021	production_account_with_households	CO2	56277.6228023	kt
2021	production_account_with_households	CH4	191029.58067360002	t
2021	production_account_with_households	N2O	8195.6811185	t
2021	production_account_with_households	HFC	628422.6315479	t CO2-eq
2021	production_account_with_households	PFC	222762.73788	t CO2-eq
2021	production_account_with_households	SF6_NF3	62482.001865	t CO2-eq
2021	household_totals	GHG	5.0689076925398	Mt
2021	household_totals	Biomass CO2	2505.1195629	kt
2021	household_totals	CO2	4323.8071776	kt
2021	household_totals	CH4	17411.1456367	t
2021	household_totals	N2O	230.9955142	t
2021	household_totals	HFC	172847.7907292	t CO2-eq
2021	household_totals	PFC	0.0	t CO2-eq
2021	household_totals	SF6_NF3	23526.83512	t CO2-eq
