year	emission	sector	region	value	unit
2013	N2O	Wood, paper & publishing	Developing	11.726898456302468	t
2013	N2O	Wood, paper & publishing	Norway	3.7936451254491055	t
2013	PFC	Agriculture, forestry & fishing	Europe	573.1817299978563	t CO2-eq
2013	PFC	Agriculture, forestry & fishing	Advanced	243.7530831630197	t CO2-eq
2013	PFC	Agriculture, forestry & fishing	Developing	658.5095371079477	t CO2-eq
2013	PFC	Agriculture, forestry & fishing	Norway	188.55664197332234	t CO2-eq
2013	PFC	Business Services	Europe	2431.18271192876	t CO2-eq
2013	PFC	Business Services	Advanced	2327.214932959274	t CO2-eq
2013	PFC	Business Services	Developing	7192.275391197488	t CO2-eq
2013	PFC	Business Services	Norway	1231.1400426075213	t CO2-eq
2013	PFC	Construction	Europe	3667.9411049758655	t CO2-eq
2013	PFC	Construction	Advanced	4128.777099858242	t CO2-eq
2013	PFC	Construction	Developing	12381.93191847045	t CO2-eq
2013	PFC	Construction	Norway	2463.3597314624444	t CO2-eq
2013	PFC	Electrical & machinery	Europe	3852.5298431547576	t CO2-eq
2013	PFC	Electrical & machinery	Advanced	2993.650467844849	t CO2-eq
2013	PFC	Electrical & machinery	Developing	13990.746798221957	t CO2-eq
2013	PFC	Electrical & machinery	Norway	1433.5365246788647	t CO2-eq
2013	PFC	Electricity, gas & water	Europe	298.88714435628685	t CO2-eq
2013	PFC	Electricity, gas & water	Advanced	305.85378639762814	t CO2-eq
2013	PFC	Electricity, gas & water	Developing	875.76710166941	t CO2-eq
2013	PFC	Electricity, gas & water	Norway	82.75262640517575	t CO2-eq
2013	PFC	Food, beverages & tobacco	Europe	1309.6223271786666	t CO2-eq
2013	PFC	Food, beverages & tobacco	Advanced	995.4200341252902	t CO2-eq
2013	PFC	Food, beverages & tobacco	Developing	2366.274117591067	t CO2-eq
2013	PFC	Food, beverages & tobacco	Norway	500.0557773976442	t CO2-eq
2013	PFC	Metal & metal products	Europe	1613.787948292458	t CO2-eq
2013	PFC	Metal & metal products	Advanced	2344.1831266878003	t CO2-eq
2013	PFC	Metal & metal products	Developing	6499.833859573945	t CO2-eq
2013	PFC	Metal & metal products	Norway	1839.6720841425526	t CO2-eq
2013	PFC	Mining & quarrying	Europe	1266.9176708008065	t CO2-eq
2013	PFC	Mining & quarrying	Advanced	1162.7608502679338	t CO2-eq
2013	PFC	Mining & quarrying	Developing	3150.7614121039105	t CO2-eq
2013	PFC	Mining & quarrying	Norway	687.6986031694082	t CO2-eq
2013	PFC	Other manufacturing & recycl.	Europe	1808.5134692314966	t CO2-eq
2013	PFC	Other manufacturing & recycl.	Advanced	1429.6392398592936	t CO2-eq
2013	PFC	Other manufacturing & recycl.	Developing	5679.425104059574	t CO2-eq
2013	PFC	Other manufacturing & recycl.	Norway	671.4911426255696	t CO2-eq
2013	PFC	Petroleum, chem & non-met	Europe	1019.6552933223518	t CO2-eq
2013	PFC	Petroleum, chem & non-met	Advanced	676.3739185159017	t CO2-eq
2013	PFC	Petroleum, chem & non-met	Developing	1943.255185110963	t CO2-eq
2013	PFC	Petroleum, chem & non-met	Norway	506.4287821001575	t CO2-eq
2013	PFC	Public services	Europe	2139.5641683198064	t CO2-eq
2013	PFC	Public services	Advanced	2059.7717290857645	t CO2-eq
2013	PFC	Public services	Developing	6449.559045501957	t CO2-eq
2013	PFC	Public services	Norway	1249.038409724308	t CO2-eq
2013	PFC	Recreation; other services	Europe	477.4139810314422	t CO2-eq
2013	PFC	Recreation; other services	Advanced	457.942391451875	t CO2-eq
2013	PFC	Recreation; other services	Developing	1589.2015720627262	t CO2-eq
2013	PFC	Recreation; other services	Norway	279.6938889130827	t CO2-eq
2013	PFC	Textiles & wearing apparel	Europe	442.9672498104683	t CO2-eq
2013	PFC	Textiles & wearing apparel	Advanced	315.12276311029007	t CO2-eq
2013	PFC	Textiles & wearing apparel	Developing	1856.2653166518683	t CO2-eq
2013	PFC	Textiles & wearing apparel	Norway	92.22032504713826	t CO2-eq
2013	PFC	Transport	Europe	1596.3446831937763	t CO2-eq
2013	PFC	Transport	Advanced	2502.4347633185685	t CO2-eq
2013	PFC	Transport	Developing	5880.192921461011	t CO2-eq
2013	PFC	Transport	Norway	1915.6485064767753	t CO2-eq
2013	PFC	Transport equipment	Europe	6865.3284233246495	t CO2-eq
2013	PFC	Transport equipment	Advanced	6178.179694224105	t CO2-eq
2013	PFC	Transport equipment	Developing	13726.004769776444	t CO2-eq
2013	PFC	Transport equipment	Norway	1813.0500912845953	t CO2-eq
2013	PFC	Wholesale, retail & hospitality	Europe	2548.5651716376715	t CO2-eq
2013	PFC	Wholesale, retail & hospitality	Advanced	2363.1033204036435	t CO2-eq
2013	PFC	Wholesale, retail & hospitality	Developing	6472.835018155543	t CO2-eq
2013	PFC	Wholesale, retail & hospitality	Norway	1067.6830511051937	t CO2-eq
2013	PFC	Wood, paper & publishing	Europe	113.68060754863654	t CO2-eq
2013	PFC	Wood, paper & publishing	Advanced	53.13494762246033	t CO2-eq
2013	PFC	Wood, paper & publishing	Developing	159.11368126511462	t CO2-eq
2013	PFC	Wood, paper & publishing	Norway	35.18650528983427	t CO2-eq
2013	SF6_NF3	Agriculture, forestry & fishing	Europe	1435.6117745472238	t CO2-eq
2013	SF6_NF3	Agriculture, forestry & fishing	Advanced	767.4699705709953	t CO2-eq
2013	SF6_NF3	Agriculture, forestry & fishing	Developing	4255.588178100633	t CO2-eq
2013	SF6_NF3	Agriculture, forestry & fishing	Norway	211.95939871297995	t CO2-eq
2013	SF6_NF3	Business Services	Europe	2947.742831983712	t CO2-eq
2013	SF6_NF3	Business Services	Advanced	5060.465484761138	t CO2-eq
2013	SF6_NF3	Business Services	Developing	19997.74397045181	t CO2-eq
2013	SF6_NF3	Business Services	Norway	5297.198965388855	t CO2-eq
2013	SF6_NF3	Construction	Europe	4945.028494505423	t CO2-eq
2013	SF6_NF3	Construction	Advanced	6972.56405681364	t CO2-eq
2013	SF6_NF3	Construction	Developing	25751.16720725131	t CO2-eq
2013	SF6_NF3	Construction	Norway	1810.300007376416	t CO2-eq
2013	SF6_NF3	Electrical & machinery	Europe	2439.841819473081	t CO2-eq
2013	SF6_NF3	Electrical & machinery	Advanced	4121.9507038805	t CO2-eq
2013	SF6_NF3	Electrical & machinery	Developing	28026.391370589445	t CO2-eq
2013	SF6_NF3	Electrical & machinery	Norway	480.7631908772398	t CO2-eq
2013	SF6_NF3	Electricity, gas & water	Europe	331.7292488128875	t CO2-eq
2013	SF6_NF3	Electricity, gas & water	Advanced	383.5532436563633	t CO2-eq
2013	SF6_NF3	Electricity, gas & water	Developing	2539.429004229912	t CO2-eq
2013	SF6_NF3	Electricity, gas & water	Norway	18099.607964981275	t CO2-eq
2013	SF6_NF3	Food, beverages & tobacco	Europe	3298.6599007905825	t CO2-eq
2013	SF6_NF3	Food, beverages & tobacco	Advanced	2419.5001443197525	t CO2-eq
2013	SF6_NF3	Food, beverages & tobacco	Developing	10176.493697227197	t CO2-eq
2013	SF6_NF3	Food, beverages & tobacco	Norway	1122.3870538923288	t CO2-eq
2013	SF6_NF3	Metal & metal products	Europe	420.4760409766825	t CO2-eq
2013	SF6_NF3	Metal & metal products	Advanced	1027.5473676256577	t CO2-eq
2013	SF6_NF3	Metal & metal products	Developing	2434.975535132886	t CO2-eq
2013	SF6_NF3	Metal & metal products	Norway	107.20459534045715	t CO2-eq
2013	SF6_NF3	Mining & quarrying	Europe	1949.0577820331077	t CO2-eq
2013	SF6_NF3	Mining & quarrying	Advanced	1932.1980345765787	t CO2-eq
2013	SF6_NF3	Mining & quarrying	Developing	5401.643334595249	t CO2-eq
2013	SF6_NF3	Mining & quarrying	Norway	444.92160804228	t CO2-eq
2013	SF6_NF3	Other manufacturing & recycl.	Europe	899.4595789448548	t CO2-eq
2013	SF6_NF3	Other manufacturing & recycl.	Advanced	1385.7094810613614	t CO2-eq
2013	SF6_NF3	Other manufacturing & recycl.	Developing	10678.097423447845	t CO2-eq
2013	SF6_NF3	Other manufacturing & recycl.	Norway	176.51948526033414	t CO2-eq
2013	SF6_NF3	Petroleum, chem & non-met	Europe	3919.3462680416364	t CO2-eq
2013	SF6_NF3	Petroleum, chem & non-met	Advanced	3233.626987223052	t CO2-eq
2013	SF6_NF3	Petroleum, chem & non-met	Developing	13263.742807669794	t CO2-eq
2013	SF6_NF3	Petroleum, chem & non-met	Norway	694.5803204224151	t CO2-eq
2013	SF6_NF3	Public services	Europe	2956.8609119268162	t CO2-eq
2013	SF6_NF3	Public services	Advanced	3788.7739366074734	t CO2-eq
2013	SF6_NF3	Public services	Developing	16597.564562993513	t CO2-eq
2013	SF6_NF3	Public services	Norway	5322.759700717039	t CO2-eq
2013	SF6_NF3	Recreation; other services	Europe	506.7316581999792	t CO2-eq
2013	SF6_NF3	Recreation; other services	Advanced	780.1196787865667	t CO2-eq
2013	SF6_NF3	Recreation; other services	Developing	3947.1581428225986	t CO2-eq
2013	SF6_NF3	Recreation; other services	Norway	795.2809957178235	t CO2-eq
2013	SF6_NF3	Textiles & wearing apparel	Europe	714.4206975758614	t CO2-eq
2013	SF6_NF3	Textiles & wearing apparel	Advanced	1372.4330395875127	t CO2-eq
2013	SF6_NF3	Textiles & wearing apparel	Developing	15425.734358782734	t CO2-eq
2013	SF6_NF3	Textiles & wearing apparel	Norway	34.90218985162941	t CO2-eq
2013	SF6_NF3	Transport	Europe	1359.09178271281	t CO2-eq
2013	SF6_NF3	Transport	Advanced	3888.941831138458	t CO2-eq
2013	SF6_NF3	Transport	Developing	7866.529564407415	t CO2-eq
2013	SF6_NF3	Transport	Norway	548.6534012302092	t CO2-eq
2013	SF6_NF3	Transport equipment	Europe	4991.113526136238	t CO2-eq
2013	SF6_NF3	Transport equipment	Advanced	8158.548468950679	t CO2-eq
2013	SF6_NF3	Transport equipment	Developing	15831.044997915185	t CO2-eq
2013	SF6_NF3	Transport equipment	Norway	547.4531192835475	t CO2-eq
2013	SF6_NF3	Wholesale, retail & hospitality	Europe	3509.603637203892	t CO2-eq
2013	SF6_NF3	Wholesale, retail & hospitality	Advanced	5328.198238070304	t CO2-eq
2013	SF6_NF3	Wholesale, retail & hospitality	Developing	18941.693716880272	t CO2-eq
2013	SF6_NF3	Wholesale, retail & hospitality	Norway	1867.6951418329952	t CO2-eq
2013	SF6_NF3	Wood, paper & publishing	Europe	312.2589733525127	t CO2-eq
2013	SF6_NF3	Wood, paper & publishing	Advanced	152.56391147546387	t CO2-eq
2013	SF6_NF3	Wood, paper & publishing	Developing	773.0862054834836	t CO2-eq
2013	SF6_NF3	Wood, paper & publishing	Norway	63.907384815820535	t CO2-eq
2014	Biomass CO2	Agriculture, forestry & fishing	Europe	62.333050335713374	kt
2014	Biomass CO2	Agriculture, forestry & fishing	Advanced	5.81388249072474	kt
2014	Biomass CO2	Agriculture, forestry & fishing	Developing	28.09140953418537	kt
2014	Biomass CO2	Agriculture, forestry & fishing	Norway	8.063343308870913	kt
2014	Biomass CO2	Business Services	Europe	473.7412961750996	kt
2014	Biomass CO2	Business Services	Advanced	52.52928819940742	kt
2014	Biomass CO2	Business Services	Developing	241.4823089852676	kt
2014	Biomass CO2	Business Services	Norway	130.76552685259662	kt
2014	Biomass CO2	Construction	Europe	619.9710368686401	kt
2014	Biomass CO2	Construction	Advanced	47.380258123226284	kt
2014	Biomass CO2	Construction	Developing	152.94005261011114	kt
2014	Biomass CO2	Construction	Norway	292.7058277321308	kt
2014	Biomass CO2	Electrical & machinery	Europe	164.02278217555568	kt
2014	Biomass CO2	Electrical & machinery	Advanced	29.42078932148395	kt
2014	Biomass CO2	Electrical & machinery	Developing	251.23678733824806	kt
2014	Biomass CO2	Electrical & machinery	Norway	7.958570345956459	kt
2014	Biomass CO2	Electricity, gas & water	Europe	63.02266325925018	kt
2014	Biomass CO2	Electricity, gas & water	Advanced	5.708478926024092	kt
2014	Biomass CO2	Electricity, gas & water	Developing	10.978108390084802	kt
2014	Biomass CO2	Electricity, gas & water	Norway	237.6289080659139	kt
2014	Biomass CO2	Food, beverages & tobacco	Europe	266.75885906493875	kt
2014	Biomass CO2	Food, beverages & tobacco	Advanced	35.604487561056246	kt
2014	Biomass CO2	Food, beverages & tobacco	Developing	158.52861614903904	kt
2014	Biomass CO2	Food, beverages & tobacco	Norway	42.76809885517381	kt
2014	Biomass CO2	Metal & metal products	Europe	24.65060581213226	kt
2014	Biomass CO2	Metal & metal products	Advanced	5.2842683926289435	kt
2014	Biomass CO2	Metal & metal products	Developing	9.295072450782424	kt
2014	Biomass CO2	Metal & metal products	Norway	3.581962751423821	kt
2014	Biomass CO2	Mining & quarrying	Europe	54.32806921552136	kt
2014	Biomass CO2	Mining & quarrying	Advanced	8.177066725332653	kt
2014	Biomass CO2	Mining & quarrying	Developing	23.51042176489305	kt
2014	Biomass CO2	Mining & quarrying	Norway	12.03718846813139	kt
2014	Biomass CO2	Other manufacturing & recycl.	Europe	210.5054726554416	kt
2014	Biomass CO2	Other manufacturing & recycl.	Advanced	30.098702338446195	kt
2014	Biomass CO2	Other manufacturing & recycl.	Developing	313.36228187398035	kt
2014	Biomass CO2	Other manufacturing & recycl.	Norway	10.653108190083541	kt
2014	Biomass CO2	Petroleum, chem & non-met	Europe	128.5432142951096	kt
2014	Biomass CO2	Petroleum, chem & non-met	Advanced	15.771208574463683	kt
2014	Biomass CO2	Petroleum, chem & non-met	Developing	39.699388585041774	kt
2014	Biomass CO2	Petroleum, chem & non-met	Norway	53.13342958641387	kt
2014	Biomass CO2	Public services	Europe	349.50962595964637	kt
2014	Biomass CO2	Public services	Advanced	33.40433790192347	kt
2014	Biomass CO2	Public services	Developing	142.92528715687183	kt
2014	Biomass CO2	Public services	Norway	210.96486585235013	kt
2014	Biomass CO2	Recreation; other services	Europe	83.46518402642	kt
2014	Biomass CO2	Recreation; other services	Advanced	8.835297404960418	kt
2014	Biomass CO2	Recreation; other services	Developing	42.98622780911115	kt
2014	Biomass CO2	Recreation; other services	Norway	23.045905975600036	kt
2014	Biomass CO2	Textiles & wearing apparel	Europe	79.1706140284666	kt
2014	Biomass CO2	Textiles & wearing apparel	Advanced	15.320550848972143	kt
2014	Biomass CO2	Textiles & wearing apparel	Developing	75.0873904100963	kt
2014	Biomass CO2	Textiles & wearing apparel	Norway	1.0417687271062543	kt
2014	Biomass CO2	Transport	Europe	93.79565029980833	kt
2014	Biomass CO2	Transport	Advanced	15.169971652777022	kt
2014	Biomass CO2	Transport	Developing	44.8974172091372	kt
2014	Biomass CO2	Transport	Norway	62.84850283797476	kt
2014	Biomass CO2	Transport equipment	Europe	155.56003505509457	kt
2014	Biomass CO2	Transport equipment	Advanced	46.08492646308409	kt
2014	Biomass CO2	Transport equipment	Developing	78.85697149209274	kt
2014	Biomass CO2	Transport equipment	Norway	13.933355415455916	kt
2014	Biomass CO2	Wholesale, retail & hospitality	Europe	465.16122383564453	kt
2014	Biomass CO2	Wholesale, retail & hospitality	Advanced	104.21697369847224	kt
2014	Biomass CO2	Wholesale, retail & hospitality	Developing	336.0939172266276	kt
2014	Biomass CO2	Wholesale, retail & hospitality	Norway	87.30848822941854	kt
2014	Biomass CO2	Wood, paper & publishing	Europe	329.39983272369057	kt
2014	Biomass CO2	Wood, paper & publishing	Advanced	5.7902577297564894	kt
2014	Biomass CO2	Wood, paper & publishing	Developing	8.207303078447136	kt
2014	Biomass CO2	Wood, paper & publishing	Norway	35.07626880629272	kt
2014	CH4	Agriculture, forestry & fishing	Europe	3800.1180763746383	t
2014	CH4	Agriculture, forestry & fishing	Advanced	609.9322289072917	t
2014	CH4	Agriculture, forestry & fishing	Developing	7117.351536518157	t
2014	CH4	Agriculture, forestry & fishing	Norway	22816.061986355424	t
2014	CH4	Business Services	Europe	8454.354859935096	t
2014	CH4	Business Services	Advanced	2941.5407281294047	t
2014	CH4	Business Services	Developing	29262.482701858604	t
2014	CH4	Business Services	Norway	7426.515194037224	t
2014	CH4	Construction	Europe	9958.276184666704	t
2014	CH4	Construction	Advanced	3296.378820557702	t
2014	CH4	Construction	Developing	35491.12910668487	t
2014	CH4	Construction	Norway	10589.719266203809	t
2014	CH4	Electrical & machinery	Europe	6067.412022681849	t
2014	CH4	Electrical & machinery	Advanced	2076.3694913038794	t
2014	CH4	Electrical & machinery	Developing	29041.42768577082	t
2014	CH4	Electrical & machinery	Norway	850.7779949569464	t
2014	CH4	Electricity, gas & water	Europe	2277.0248199578923	t
2014	CH4	Electricity, gas & water	Advanced	546.9634974399518	t
2014	CH4	Electricity, gas & water	Developing	8432.598263992137	t
2014	CH4	Electricity, gas & water	Norway	10453.547820287546	t
2014	CH4	Food, beverages & tobacco	Europe	16289.681153442956	t
2014	CH4	Food, beverages & tobacco	Advanced	1816.0618758860169	t
2014	CH4	Food, beverages & tobacco	Developing	36035.96088118924	t
2014	CH4	Food, beverages & tobacco	Norway	41945.34616754935	t
2014	CH4	Metal & metal products	Europe	1045.3387382504493	t
2014	CH4	Metal & metal products	Advanced	790.7691629176672	t
2014	CH4	Metal & metal products	Developing	3221.107043892377	t
2014	CH4	Metal & metal products	Norway	198.77290416208425	t
2014	CH4	Mining & quarrying	Europe	5707.796863603436	t
2014	CH4	Mining & quarrying	Advanced	3514.110609078407	t
2014	CH4	Mining & quarrying	Developing	19945.15230349118	t
2014	CH4	Mining & quarrying	Norway	4789.582972269411	t
2014	CH4	Other manufacturing & recycl.	Europe	2523.590715805005	t
2014	CH4	Other manufacturing & recycl.	Advanced	813.8010385339071	t
2014	CH4	Other manufacturing & recycl.	Developing	14032.650389422914	t
2014	CH4	Other manufacturing & recycl.	Norway	511.2042563550422	t
2014	CH4	Petroleum, chem & non-met	Europe	6712.920268866674	t
2014	CH4	Petroleum, chem & non-met	Advanced	3491.6140677317962	t
2014	CH4	Petroleum, chem & non-met	Developing	28096.02288505208	t
2014	CH4	Petroleum, chem & non-met	Norway	3661.8400328922057	t
2014	CH4	Public services	Europe	7824.2041897324725	t
2014	CH4	Public services	Advanced	3045.6605811177315	t
2014	CH4	Public services	Developing	29723.760564787208	t
2014	CH4	Public services	Norway	8525.62210695968	t
2014	CH4	Recreation; other services	Europe	1423.5626977881325	t
2014	CH4	Recreation; other services	Advanced	535.5813064344045	t
2014	CH4	Recreation; other services	Developing	6244.326982389164	t
2014	CH4	Recreation; other services	Norway	1629.3000324632044	t
2014	CH4	Textiles & wearing apparel	Europe	2473.9559857988265	t
2014	CH4	Textiles & wearing apparel	Advanced	880.5595980154089	t
2014	CH4	Textiles & wearing apparel	Developing	33299.824307615796	t
2014	CH4	Textiles & wearing apparel	Norway	269.7813478941082	t
2014	CH4	Transport	Europe	3581.073433633728	t
2014	CH4	Transport	Advanced	1842.057460785868	t
2014	CH4	Transport	Developing	15421.714460017745	t
2014	CH4	Transport	Norway	2690.164838262356	t
2014	CH4	Transport equipment	Europe	5599.813692918777	t
2014	CH4	Transport equipment	Advanced	3120.920179327792	t
2014	CH4	Transport equipment	Developing	18401.368386818096	t
2014	CH4	Transport equipment	Norway	1460.1020793010316	t
2014	CH4	Wholesale, retail & hospitality	Europe	15078.360956515255	t
2014	CH4	Wholesale, retail & hospitality	Advanced	7348.4302419804335	t
2014	CH4	Wholesale, retail & hospitality	Developing	39757.43873579514	t
2014	CH4	Wholesale, retail & hospitality	Norway	6276.638508472267	t
2014	CH4	Wood, paper & publishing	Europe	902.3325142139254	t
2014	CH4	Wood, paper & publishing	Advanced	81.80311091768641	t
2014	CH4	Wood, paper & publishing	Developing	1025.6101068248397	t
2014	CH4	Wood, paper & publishing	Norway	612.9123331010805	t
2014	CO2	Agriculture, forestry & fishing	Europe	328.31406710721166	kt
2014	CO2	Agriculture, forestry & fishing	Advanced	96.32252303620236	kt
2014	CO2	Agriculture, forestry & fishing	Developing	362.6510263870663	kt
2014	CO2	Agriculture, forestry & fishing	Norway	313.60509868743577	kt
2014	CO2	Business Services	Europe	1554.8538224495162	kt
2014	CO2	Business Services	Advanced	689.4961581794929	kt
2014	CO2	Business Services	Developing	3032.6937898052274	kt
2014	CO2	Business Services	Norway	1720.481772453292	kt
2014	CO2	Construction	Europe	1843.2060220878377	kt
2014	CO2	Construction	Advanced	636.1640406774322	kt
2014	CO2	Construction	Developing	4112.967025151211	kt
2014	CO2	Construction	Norway	3460.374416622017	kt
2014	CO2	Electrical & machinery	Europe	1267.7758575387638	kt
2014	CO2	Electrical & machinery	Advanced	457.90485828241054	kt
2014	CO2	Electrical & machinery	Developing	4355.4705628404345	kt
2014	CO2	Electrical & machinery	Norway	144.20106535133053	kt
2014	CO2	Electricity, gas & water	Europe	296.00831482875446	kt
2014	CO2	Electricity, gas & water	Advanced	56.88958335616071	kt
2014	CO2	Electricity, gas & water	Developing	229.41207776487795	kt
2014	CO2	Electricity, gas & water	Norway	740.4853166407078	kt
2014	CO2	Food, beverages & tobacco	Europe	1124.8582682303916	kt
2014	CO2	Food, beverages & tobacco	Advanced	320.53392912357833	kt
2014	CO2	Food, beverages & tobacco	Developing	1183.902956795418	kt
2014	CO2	Food, beverages & tobacco	Norway	843.2348589522752	kt
2014	CO2	Metal & metal products	Europe	195.4987442648121	kt
2014	CO2	Metal & metal products	Advanced	100.04597617221873	kt
2014	CO2	Metal & metal products	Developing	379.1094056406866	kt
2014	CO2	Metal & metal products	Norway	127.09775639801192	kt
2014	CO2	Mining & quarrying	Europe	412.98924456957934	kt
2014	CO2	Mining & quarrying	Advanced	233.57617633909936	kt
2014	CO2	Mining & quarrying	Developing	588.6223665478828	kt
2014	CO2	Mining & quarrying	Norway	2649.5842201408827	kt
2014	CO2	Other manufacturing & recycl.	Europe	456.8952774192704	kt
2014	CO2	Other manufacturing & recycl.	Advanced	201.7934106839743	kt
2014	CO2	Other manufacturing & recycl.	Developing	2006.3040040122262	kt
2014	CO2	Other manufacturing & recycl.	Norway	78.6751341076901	kt
2014	CO2	Petroleum, chem & non-met	Europe	1230.0969850037686	kt
2014	CO2	Petroleum, chem & non-met	Advanced	342.221561595416	kt
2014	CO2	Petroleum, chem & non-met	Developing	1231.0704067973809	kt
2014	CO2	Petroleum, chem & non-met	Norway	1291.528225530346	kt
2014	CO2	Public services	Europe	1350.7963607308218	kt
2014	CO2	Public services	Advanced	489.14559548872865	kt
2014	CO2	Public services	Developing	2292.035322188194	kt
2014	CO2	Public services	Norway	1901.4231158945797	kt
2014	CO2	Recreation; other services	Europe	249.52434086486562	kt
2014	CO2	Recreation; other services	Advanced	119.73044145410638	kt
2014	CO2	Recreation; other services	Developing	608.4275231397852	kt
2014	CO2	Recreation; other services	Norway	313.6193237381252	kt
2014	CO2	Textiles & wearing apparel	Europe	408.79037284575764	kt
2014	CO2	Textiles & wearing apparel	Advanced	162.3358008533858	kt
2014	CO2	Textiles & wearing apparel	Developing	2263.1459279554124	kt
2014	CO2	Textiles & wearing apparel	Norway	20.019781199735785	kt
2014	CO2	Transport	Europe	936.1855886775212	kt
2014	CO2	Transport	Advanced	642.9484075005389	kt
2014	CO2	Transport	Developing	1397.874424957876	kt
2014	CO2	Transport	Norway	4233.37882536027	kt
2014	CO2	Transport equipment	Europe	1360.8280063571792	kt
2014	CO2	Transport equipment	Advanced	885.3662456539585	kt
2014	CO2	Transport equipment	Developing	2027.6911213748056	kt
2014	CO2	Transport equipment	Norway	324.66076064938176	kt
2014	CO2	Wholesale, retail & hospitality	Europe	1651.7645517070132	kt
2014	CO2	Wholesale, retail & hospitality	Advanced	880.9789573416734	kt
2014	CO2	Wholesale, retail & hospitality	Developing	2824.728672048878	kt
2014	CO2	Wholesale, retail & hospitality	Norway	1227.5100802321604	kt
2014	CO2	Wood, paper & publishing	Europe	107.08439613034123	kt
2014	CO2	Wood, paper & publishing	Advanced	17.188175411750578	kt
2014	CO2	Wood, paper & publishing	Developing	116.96073189521125	kt
2014	CO2	Wood, paper & publishing	Norway	26.15169640429134	kt
2014	GHG	Agriculture, forestry & fishing	Europe	0.6163796552074717	Mt
2014	GHG	Agriculture, forestry & fishing	Advanced	0.14554120464075015	Mt
2014	GHG	Agriculture, forestry & fishing	Developing	0.7341122247688032	Mt
2014	GHG	Agriculture, forestry & fishing	Norway	1.3018712134805388	Mt
2014	GHG	Business Services	Europe	1.9083772049120034	Mt
2014	GHG	Business Services	Advanced	0.8092984274671677	Mt
2014	GHG	Business Services	Developing	4.056115867984775	Mt
2014	GHG	Business Services	Norway	2.040701106544474	Mt
2014	GHG	Construction	Europe	2.271046114903925	Mt
2014	GHG	Construction	Advanced	0.7704422374219401	Mt
2014	GHG	Construction	Developing	5.3498048992039955	Mt
2014	GHG	Construction	Norway	3.891727225952221	Mt
2014	GHG	Electrical & machinery	Europe	1.5078093399994517	Mt
2014	GHG	Electrical & machinery	Advanced	0.5404834717849866	Mt
2014	GHG	Electrical & machinery	Developing	5.362418633437812	Mt
2014	GHG	Electrical & machinery	Norway	0.1816562698331313	Mt
2014	GHG	Electricity, gas & water	Europe	0.37541875155354293	Mt
2014	GHG	Electricity, gas & water	Advanced	0.075854619987934	Mt
2014	GHG	Electricity, gas & water	Developing	0.4817352032846831	Mt
2014	GHG	Electricity, gas & water	Norway	1.1534162598006565	Mt
2014	GHG	Food, beverages & tobacco	Europe	1.9579384429180633	Mt
2014	GHG	Food, beverages & tobacco	Advanced	0.4164118154108958	Mt
2014	GHG	Food, beverages & tobacco	Developing	2.7927143850710414	Mt
2014	GHG	Food, beverages & tobacco	Norway	2.686191408482259	Mt
2014	GHG	Metal & metal products	Europe	0.23866052613159267	Mt
2014	GHG	Metal & metal products	Advanced	0.12882685874397048	Mt
2014	GHG	Metal & metal products	Developing	0.4950220520109994	Mt
2014	GHG	Metal & metal products	Norway	0.1400982528284939	Mt
2014	GHG	Mining & quarrying	Europe	0.6776973286450496	Mt
2014	GHG	Mining & quarrying	Advanced	0.3471716817752219	Mt
2014	GHG	Mining & quarrying	Developing	1.1963297097636052	Mt
2014	GHG	Mining & quarrying	Norway	2.801419349435367	Mt
2014	GHG	Other manufacturing & recycl.	Europe	0.5630477821324545	Mt
2014	GHG	Other manufacturing & recycl.	Advanced	0.23586193399764419	Mt
2014	GHG	Other manufacturing & recycl.	Developing	2.5016543402795284	Mt
2014	GHG	Other manufacturing & recycl.	Norway	0.10001105986894229	Mt
2014	GHG	Petroleum, chem & non-met	Europe	1.5045142914129563	Mt
2014	GHG	Petroleum, chem & non-met	Advanced	0.46311325217880367	Mt
2014	GHG	Petroleum, chem & non-met	Developing	2.1722208661306794	Mt
2014	GHG	Petroleum, chem & non-met	Norway	1.4615507160378525	Mt
2014	GHG	Public services	Europe	1.6828689979494862	Mt
2014	GHG	Public services	Advanced	0.6061634190757721	Mt
2014	GHG	Public services	Developing	3.3303795930283884	Mt
2014	GHG	Public services	Norway	2.361093472081846	Mt
2014	GHG	Recreation; other services	Europe	0.3092110052882475	Mt
2014	GHG	Recreation; other services	Advanced	0.14113174424991654	Mt
2014	GHG	Recreation; other services	Developing	0.8272064173364633	Mt
2014	GHG	Recreation; other services	Norway	0.3957983107335933	Mt
2014	GHG	Textiles & wearing apparel	Europe	0.5105135440711535	Mt
2014	GHG	Textiles & wearing apparel	Advanced	0.2020150582229678	Mt
2014	GHG	Textiles & wearing apparel	Developing	3.4823795322548174	Mt
2014	GHG	Textiles & wearing apparel	Norway	0.0309852029936845	Mt
2014	GHG	Transport	Europe	1.081228818079531	Mt
2014	GHG	Transport	Advanced	0.7153154702520926	Mt
2014	GHG	Transport	Developing	1.9173495125328708	Mt
2014	GHG	Transport	Norway	4.386698912537183	Mt
2014	GHG	Transport equipment	Europe	1.5934667955944193	Mt
2014	GHG	Transport equipment	Advanced	1.0111309672285842	Mt
2014	GHG	Transport equipment	Developing	2.672893129432552	Mt
2014	GHG	Transport equipment	Norway	0.3863014404976651	Mt
