year	component	emission	sector	value	unit
2012	footprint_gross_exports	HFC	Transport equipment	12989.404873556447	t CO2-eq
2012	footprint_gross_exports	HFC	Wood, paper & publishing	10317.575831156304	t CO2-eq
2012	footprint_gross_exports	HFC	Textiles & wearing apparel	1032.7636736019217	t CO2-eq
2012	footprint_gross_exports	N2O	Wholesale, retail & hospitality	365.3333005663152	t
2012	footprint_gross_exports	N2O	Business Services	138.9882190418413	t
2012	footprint_gross_exports	N2O	Transport	837.5565083641943	t
2012	footprint_gross_exports	N2O	Metal & metal products	355.75785577648963	t
2012	footprint_gross_exports	N2O	Petroleum, chem & non-met	921.5792667686546	t
2012	footprint_gross_exports	N2O	Electrical & machinery	165.19501417331097	t
2012	footprint_gross_exports	N2O	Construction	3.688170879323293	t
2012	footprint_gross_exports	N2O	Recreation; other services	3.38117160508466	t
2012	footprint_gross_exports	N2O	Public services	3.2949755447177447	t
2012	footprint_gross_exports	N2O	Electricity, gas & water	40.57900847558228	t
2012	footprint_gross_exports	N2O	Agriculture, forestry & fishing	397.85213949313567	t
2012	footprint_gross_exports	N2O	Food, beverages & tobacco	1664.2472413093146	t
2012	footprint_gross_exports	N2O	Other manufacturing & recycl.	29.076928691479523	t
2012	footprint_gross_exports	N2O	Mining & quarrying	521.7565560016708	t
2012	footprint_gross_exports	N2O	Transport equipment	42.96125786044668	t
2012	footprint_gross_exports	N2O	Wood, paper & publishing	40.78614824477458	t
2012	footprint_gross_exports	N2O	Textiles & wearing apparel	10.386362218996345	t
2012	footprint_gross_exports	PFC	Wholesale, retail & hospitality	3416.4494049249843	t CO2-eq
2012	footprint_gross_exports	PFC	Business Services	2694.4946059148597	t CO2-eq
2012	footprint_gross_exports	PFC	Transport	13528.57168251301	t CO2-eq
2012	footprint_gross_exports	PFC	Metal & metal products	258989.10929418282	t CO2-eq
2012	footprint_gross_exports	PFC	Petroleum, chem & non-met	5022.875843690948	t CO2-eq
2012	footprint_gross_exports	PFC	Electrical & machinery	16484.689022917657	t CO2-eq
2012	footprint_gross_exports	PFC	Construction	102.70576843611016	t CO2-eq
2012	footprint_gross_exports	PFC	Recreation; other services	66.24686853462447	t CO2-eq
2012	footprint_gross_exports	PFC	Public services	50.88720374028866	t CO2-eq
2012	footprint_gross_exports	PFC	Electricity, gas & water	851.2349018760581	t CO2-eq
2012	footprint_gross_exports	PFC	Agriculture, forestry & fishing	1262.7992708588383	t CO2-eq
2012	footprint_gross_exports	PFC	Food, beverages & tobacco	1893.5005928529092	t CO2-eq
2012	footprint_gross_exports	PFC	Other manufacturing & recycl.	2420.3691385937454	t CO2-eq
2012	footprint_gross_exports	PFC	Mining & quarrying	25061.662300812768	t CO2-eq
2012	footprint_gross_exports	PFC	Transport equipment	5169.184725399067	t CO2-eq
2012	footprint_gross_exports	PFC	Wood, paper & publishing	561.0196564474177	t CO2-eq
2012	footprint_gross_exports	PFC	Textiles & wearing apparel	158.72946439969994	t CO2-eq
